KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,383.79,352.40 (-8.2 %),374.76 (-2.4 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),22.35 (+5.8 %)
Energy bought (kWh),4741.6,4312.6 (-9.0 %),4682.0 (-1.3 %)
Energy sold (kWh),554.7,77.5 (-86.0 %),446.6 (-19.5 %)
