Timestamp,Price_SMP,Buy_Rate_USD_kWh,Sell_Rate_USD_kWh,Solar_Gen,Consumption,SoC_kWh,SoC_Planned,SoC_Deviation,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost_USD,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.09357132950000001,0.033064845,0.0,0.116,4.9389473684210525,4.9389474,0.0,0.0,0.116,0.0,-0.0,0.0,1
2012-06-30 01:00:00+00:00,0.0191019,0.09272495265000001,0.0322954115,0.0,0.077,4.898421052631579,4.8984211,0.040526268421052336,0.0,0.077,0.0,-0.0,0.0,1
2012-06-30 01:30:00+00:00,0.0182901,0.09121519935000001,0.030922908499999995,0.0,0.132,4.828947368421053,4.8289474,0.06947365263157934,0.0,0.132,0.0,-0.0,0.0,1
2012-06-30 02:00:00+00:00,0.01545495,0.085942500325,0.026129545749999997,0.0,0.088,4.828947368421053,4.8289474,3.157894656879989e-08,0.0,0.0,0.088,0.0,0.0037814700143,1
2012-06-30 02:30:00+00:00,0.0112791,0.07817642085000001,0.0190694735,0.0,0.115,5.150000001421053,5.15,0.32105263157894726,0.67590028,0.0,0.79090028,0.0,0.030914876569831422,1
2012-06-30 03:00:00+00:00,0.0105534,0.07682679290000001,0.017842538999999998,0.0,0.114,5.862500001421052,5.8625,0.7124999985789469,1.5,0.0,1.614,0.0,0.06199922187030001,1
2012-06-30 03:30:00+00:00,0.01114995,0.077936232825,0.01885112075,0.0,0.149,6.575000001421053,6.575,0.7124999985789477,1.5,0.0,1.649,0.0,0.06425842396421251,1
2012-06-30 04:00:00+00:00,0.01064565,0.07699835577500001,0.017998505249999998,0.0,0.085,7.287500001421053,7.2875,0.7124999985789469,1.5,0.0,1.585,0.0,0.061021196951687506,1
2012-06-30 04:30:00+00:00,0.0095325,0.07492816375000001,0.0161165125,0.0,0.128,8.0,8.0,0.7124999985789469,1.5,0.0,1.6280000000000001,0.0,0.060991525292500015,1
2012-06-30 05:00:00+00:00,0.0081918,0.3023347833,0.013849803,0.0,0.089,7.953157894736842,7.9531579,0.04684210000000011,0.0,0.089,0.0,-0.0,0.0,1
2012-06-30 05:30:00+00:00,0.0119925,0.30940317375000004,0.020275612499999998,0.0,0.114,7.893157894736842,7.8931579,0.0599999947368417,0.0,0.114,0.0,-0.0,0.0,1
2012-06-30 06:00:00+00:00,0.01367145,0.312525618075,0.02311419825,0.0,0.063,7.86,7.86,0.03315789473684205,0.0,0.063,0.0,-0.0,0.0,1
2012-06-30 06:30:00+00:00,0.01389285,0.312937368975,0.023488517249999997,0.0,0.12,7.796842105263158,7.7968421,0.06315790000000021,0.0,0.12,0.0,-0.0,0.0,1
2012-06-30 07:00:00+00:00,0.0148953,0.31480168555,0.0251833505,0.0,0.407,7.582631578947368,7.5826316,0.214210505263158,0.0,0.407,0.0,-0.0,0.0,1
2012-06-30 07:30:00+00:00,0.0171954,0.31907931990000005,0.029072109,0.0,0.459,7.341052631578948,7.3410526,0.24157897894736813,0.0,0.459,0.0,-0.0,0.0,1
2012-06-30 08:00:00+00:00,0.018204,0.320955074,0.03077734,0.037,0.264,7.221578947368421,7.2215789,0.1194737315789478,0.0,0.227,0.0,-0.0,0.0,1
2012-06-30 08:30:00+00:00,0.0197415,0.32381445525,0.033376777499999996,0.094,0.125,7.205263157894737,7.2052632,0.016315747368421007,0.0,0.031,0.0,-0.0,0.0,1
2012-06-30 09:00:00+00:00,0.0208485,0.32587320975000006,0.03524837249999999,0.132,0.164,7.188421052631579,7.1884211,0.016842057894736584,0.0,0.032,0.0,-0.0,0.0,1
2012-06-30 09:30:00+00:00,0.0212544,0.3266280864000001,0.035934624,0.159,0.084,7.224046052631579,7.2240461,0.03562504736842076,0.075,0.0,0.0,-0.0,0.0,1
2012-06-30 10:00:00+00:00,0.0207747,0.32573595945,0.0351235995,0.209,0.093,7.279146052631579,7.2791461,0.055100047368421556,0.116,0.0,2.7755575615628914e-17,0.0,4.520494526621954e-18,1
2012-06-30 10:30:00+00:00,0.0196431,0.32363145485,0.0332104135,0.248,0.148,7.326646052631579,7.3266461,0.04750004736842062,0.1,0.0,0.0,-0.0,0.0,1
2012-06-30 11:00:00+00:00,0.0194463,0.14286545404999998,0.032877685499999997,0.277,0.114,7.404071052631579,7.4040711,0.07742504736842104,0.163,0.0,0.0,-0.0,0.0,1
2012-06-30 11:30:00+00:00,0.02021505,0.14429514467500001,0.034177404249999994,0.286,0.242,7.424971052631579,7.4249711,0.020900047368420438,0.044,0.0,0.0,-0.0,0.0,1
2012-06-30 12:00:00+00:00,0.0196677,0.14327720495000001,0.0332520045,0.142,0.178,7.406023684210527,7.4060237,0.018947352631578873,0.0,0.036,6.938893903907228e-18,0.0,4.970926619982108e-19,1
2012-06-30 12:30:00+00:00,0.0190404,0.1421105774,0.032191434,0.015,0.288,7.262339473684211,7.2623395,0.1436841842105263,0.0,0.273,0.0,5.551115123125783e-17,-8.934917805625275e-19,1
2012-06-30 13:00:00+00:00,0.0184746,0.1410583251,0.031234841,0.019,0.393,7.065497368421053,7.0654974,0.19684207368421092,0.0,0.374,0.0,-0.0,0.0,1
2012-06-30 13:30:00+00:00,0.01866525,0.141412888375,0.03155717125,0.017,0.295,6.919181578947369,6.9191816,0.14631576842105343,0.0,0.278,0.0,5.551115123125783e-17,-8.758874528447258e-19,1
2012-06-30 14:00:00+00:00,0.0198645,0.14364320575,0.0335847325,0.083,0.419,6.742339473684211,6.7423395,0.17684207894736925,0.0,0.336,0.0,5.551115123125783e-17,-9.321635824344198e-19,1
2012-06-30 14:30:00+00:00,0.0195201,0.14300270435,0.0330024585,0.191,0.139,6.767039473684211,6.7670395,0.024700026315788826,0.052,0.0,0.0,-0.0,0.0,1
2012-06-30 15:00:00+00:00,0.0200367,0.14396345645,0.0338758695,0.134,0.113,6.777014473684211,6.7770145,0.009975026315788504,0.021,0.0,0.0,-0.0,0.0,1
2012-06-30 15:30:00+00:00,0.0200121,0.14391770635,0.033834278499999995,0.069,0.544,6.527014473684211,6.5270145,0.24999997368421134,0.0,0.475,5.551115123125783e-17,0.0,3.994518781025303e-18,1
2012-06-30 16:00:00+00:00,0.0202212,0.1443065822,0.034187802,0.019,0.372,6.3412250000000006,6.341225,0.18578947368421161,0.0,0.353,0.0,-0.0,0.0,1
2012-06-30 16:30:00+00:00,0.02293335,0.14935053072499999,0.03877320975,0.006,0.33,6.170698684210527,6.1706987,0.17052630000000057,0.0,0.324,0.0,-0.0,0.0,1
2012-06-30 17:00:00+00:00,0.02726295,0.157402548325,0.04609322575,0.001,0.451,5.93385657894737,5.9338566,0.23684208421052677,0.0,0.45,0.0,-0.0,0.0,1
2012-06-30 17:30:00+00:00,0.02936625,0.16131418187500002,0.049649256249999996,0.0,0.257,5.798593421052633,5.7985934,0.13526317894736994,0.0,0.257,0.0,-0.0,0.0,1
2012-06-30 18:00:00+00:00,0.0328164,0.1677306334,0.055482394000000004,0.0,0.337,5.621225000000002,5.621225,0.17736842105263317,0.0,0.337,0.0,-0.0,0.0,1
2012-06-30 18:30:00+00:00,0.0324105,0.16697575674999998,0.0547961425,0.0,0.323,5.451225000000002,5.451225,0.1700000000000017,0.0,0.323,0.0,-0.0,0.0,1
2012-06-30 19:00:00+00:00,0.0291879,0.16098249365,0.0493477215,0.0,0.306,5.290172368421055,5.2901724,0.16105260000000143,0.0,0.306,0.0,-0.0,0.0,1
2012-06-30 19:30:00+00:00,0.0254979,0.15411997865,0.0431090715,0.0,0.298,5.133330263157896,5.1333303,0.15684206842105475,0.0,0.298,0.0,-0.0,0.0,1
2012-06-30 20:00:00+00:00,0.0254241,0.15398272835000001,0.042984298500000004,0.0,0.257,4.99806710526316,4.9980671,0.13526316315789622,0.0,0.257,0.0,-0.0,0.0,1
2012-06-30 20:30:00+00:00,0.0259284,0.15492060540000002,0.043836914000000005,0.0,0.182,4.902277631578949,4.9022776,0.0957895052631601,0.0,0.182,0.0,-0.0,0.0,1
2012-06-30 21:00:00+00:00,0.0259284,0.15492060540000002,0.043836914000000005,0.0,0.162,4.817014473684212,4.8170145,0.08526313157894894,0.0,0.162,0.0,-0.0,0.0,1
2012-06-30 21:30:00+00:00,0.02373285,0.15083740897499998,0.040124917249999996,0.0,0.326,4.645435526315791,4.6454355,0.1715789736842126,0.0,0.326,0.0,-0.0,0.0,1
2012-06-30 22:00:00+00:00,0.0270354,0.1569793599,0.045708508999999994,0.0,0.349,4.461751315789475,4.4617513,0.1836842263157905,0.0,0.349,0.0,-0.0,0.0,1
2012-06-30 22:30:00+00:00,0.0303318,0.16310987329999999,0.05128170299999999,0.0,0.401,4.250698684210528,4.2506987,0.21105261578947498,0.0,0.401,0.0,-0.0,0.0,1
2012-06-30 23:00:00+00:00,0.02718915,0.15726529802499997,0.04596845274999999,0.0,0.212,4.139119736842107,4.1391197,0.11157898421052792,0.0,0.212,0.0,-0.0,0.0,1
2012-06-30 23:30:00+00:00,0.02936625,0.16131418187500002,0.049649256249999996,0.0,0.057,4.109119736842107,4.1091197,0.03000003684210739,0.0,0.057,0.0,-0.0,0.0,1
2012-07-01 00:00:00+00:00,0.03199845,0.11670944257500002,0.05409949325,0.0,0.091,4.109119736842107,4.1091197,3.684210714283154e-08,0.0,0.0,0.091,0.0,0.005310279637162501,1
2012-07-01 00:30:00+00:00,0.0350796,0.12243964260000001,0.059308766000000006,0.0,0.091,4.109119736842107,4.1091197,3.684210714283154e-08,0.0,0.0,0.091,0.0,0.0055710037383,1
2012-07-01 01:00:00+00:00,0.03301935,0.11860807172500003,0.055825519750000004,0.0,0.11,4.109119736842107,4.1091197,3.684210714283154e-08,0.0,0.0,0.11,0.0,0.0065234439448750015,1
2012-07-01 01:30:00+00:00,0.0319431,0.11660650485,0.0540059135,0.0,0.065,4.437500000092107,4.4375,0.3283802631578929,0.69132687,0.0,0.7563268700000001,0.0,0.044096316417420164,1
2012-07-01 02:00:00+00:00,0.03205995,0.11682381782500001,0.05420347074999999,0.0,0.064,4.437500000092107,4.4375,9.210676665816209e-11,0.0,0.0,0.064,0.0,0.0037383621704000004,1
2012-07-01 02:30:00+00:00,0.0291756,0.11145961860000002,0.049326926,0.0,0.198,5.150000000092106,5.15,0.7124999999078936,1.5,0.0,1.698,0.0,0.09462921619140001,1
2012-07-01 03:00:00+00:00,0.02827155,0.10977830242499999,0.047798456749999996,0.0,0.115,5.862500000092107,5.8625,0.7124999999078936,1.5,0.0,1.615,0.0,0.0886459792081875,1
2012-07-01 03:30:00+00:00,0.02577465,0.10513466727500001,0.04357697025,0.0,0.153,6.575000000092107,6.575,0.7124999999078936,1.5,0.0,1.653,0.0,0.08689380250278751,1
2012-07-01 04:00:00+00:00,0.0211683,0.09656796105,0.03578905549999999,0.0,0.062,7.287500000092107,7.2875,0.7124999999078927,1.5,0.0,1.562,0.0,0.07541957758005,1
2012-07-01 04:30:00+00:00,0.02878815,0.11073905452500002,0.04867186774999999,0.0,0.061,8.0,8.0,0.7124999999078927,1.5,0.0,1.561,0.0,0.08643183205676251,1
2012-07-01 05:00:00+00:00,0.03078075,0.344344812625,0.052040738749999996,0.0,0.131,7.931052631578948,7.9310526,0.06894739999999988,0.0,0.131,0.0,-0.0,0.0,1
2012-07-01 05:30:00+00:00,0.03236745,0.347295694075,0.054723358249999986,0.0,0.076,7.8910526315789475,7.8910526,0.04000003157894749,0.0,0.076,0.0,-0.0,0.0,1
2012-07-01 06:00:00+00:00,0.03164175,0.34594606612500006,0.05349642375,0.0,0.071,7.853684210526316,7.8536842,0.037368431578947536,0.0,0.071,0.0,-0.0,0.0,1
2012-07-01 06:30:00+00:00,0.0311559,0.34504250165,0.052675001500000006,0.0,0.075,7.814210526315789,7.8142105,0.0394737105263161,0.0,0.075,0.0,-0.0,0.0,1
2012-07-01 07:00:00+00:00,0.03225675,0.34708981862500005,0.05453619875,0.0,0.09,7.766842105263158,7.7668421,0.047368426315789414,0.0,0.09,0.0,-0.0,0.0,1
2012-07-01 07:30:00+00:00,0.0322875,0.34714700625000006,0.054588187499999996,0.0,0.229,7.646315789473684,7.6463158,0.12052630526315777,0.0,0.229,0.0,-0.0,0.0,1
2012-07-01 08:00:00+00:00,0.0338496,0.35005213760000004,0.05722921599999999,0.003,0.233,7.525263157894737,7.5252632,0.1210525894736838,0.0,0.23,0.0,-0.0,0.0,1
2012-07-01 08:30:00+00:00,0.033948,0.35023513800000006,0.057395579999999995,0.013,0.615,7.2084210526315795,7.2084211,0.3168420578947373,0.0,0.602,0.0,-0.0,0.0,1
2012-07-01 09:00:00+00:00,0.03614355,0.35431833442500005,0.06110757675000001,0.026,0.794,6.80421052631579,6.8042105,0.40421055263157957,0.0,0.768,0.0,-0.0,0.0,1
2012-07-01 09:30:00+00:00,0.03720135,0.35628558872500005,0.06289598974999999,0.074,0.4,6.632631578947369,6.6326316,0.17157892631579053,0.0,0.326,0.0,-0.0,0.0,1
2012-07-01 10:00:00+00:00,0.037146,0.356182651,0.06280240999999999,0.095,0.609,6.362105263157895,6.3621053,0.27052627894736947,0.0,0.514,0.0,-0.0,0.0,1
2012-07-01 10:30:00+00:00,0.0373059,0.35648002665000006,0.0630727515,0.108,0.263,6.280526315789474,6.2805263,0.08157896315789515,0.0,0.155,2.7755575615628914e-17,0.0,4.9471541675727434e-18,1
2012-07-01 11:00:00+00:00,0.0351903,0.17214551805,0.0594959255,0.121,0.275,6.199473684210527,6.1994737,0.08105261578947331,0.0,0.154,2.7755575615628914e-17,0.0,2.3889989715641935e-18,1
2012-07-01 11:30:00+00:00,0.0360759,0.17379252165,0.0609932015,0.132,0.663,5.92,5.92,0.27947368421052676,0.0,0.531,0.0,-0.0,0.0,1
2012-07-01 12:00:00+00:00,0.036285,0.1741813975,0.06134672499999999,0.141,0.978,5.479473684210526,5.4794737,0.44052630000000015,0.0,0.837,0.0,-0.0,0.0,1
2012-07-01 12:30:00+00:00,0.0356577,0.17301476994999998,0.060286154499999994,0.148,0.654,5.213157894736842,5.2131579,0.2663157842105264,0.0,0.506,0.0,-0.0,0.0,1
2012-07-01 13:00:00+00:00,0.0360882,0.1738153967,0.061013997,0.103,0.376,5.069473684210526,5.0694737,0.14368419473684213,0.0,0.273,0.0,-0.0,0.0,1
2012-07-01 13:30:00+00:00,0.03589755,0.173460833425,0.06069166674999999,0.047,0.337,4.916842105263157,4.9168421,0.1526315842105257,0.0,0.29,5.551115123125783e-17,0.0,4.8145052784775985e-18,1
2012-07-01 14:00:00+00:00,0.0355224,0.17276314439999998,0.060057404,0.078,0.346,4.77578947368421,4.7757895,0.1410526052631571,0.0,0.268,0.0,5.551115123125783e-17,-1.6669278180003744e-18,1
2012-07-01 14:30:00+00:00,0.0350427,0.17187101745000002,0.0592463795,0.085,0.45,4.583684210526315,4.5836842,0.19210527368420927,0.0,0.365,0.0,-0.0,0.0,1
