KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1018.26,773.32 (-24.1 %),880.46 (-13.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),107.14 (+10.5 %)
Energy bought (kWh),5965.7,5415.6 (-9.2 %),6080.7 (+1.9 %)
Energy sold (kWh),2546.2,1857.0 (-27.1 %),2491.5 (-2.1 %)
