controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,173.13925950230106,173.13925950230106,0.0,158.59937669020084,14.539882812000004,115.98299299061354,289.1222524929146,4.0,0.0,0.0,0.0,0.0,2171.0430000000692,1009.2339999999967,4.126,0.0,0,0.0,0.6193249225616455,1,True
self_consumption,Self-consumption,True,129.18970433920023,129.53267869664364,0.34297435744340304,112.76640230510002,16.4233020341,101.00671598768133,230.53939468432498,0.0,882.6529252077538,800.3942649999929,0.0,0.0,1370.648735000065,126.58107479224411,3.5,80.03942649999928,0,5.551115123125783e-17,1.2513971328735352,2,True
fixed_schedule,Fixed schedule,True,142.64489067210027,142.66763528738338,0.022744615283088722,138.1718651314002,4.473025540699999,89.83626736667522,232.5039026540586,3.7347368421052645,701.7263157894723,633.5599999999997,348.6061124653741,0.0,1886.0891124654647,656.1137966759012,2.838,63.35599999999997,0,0.0,3.8736350536346436,6,False
delayed_pv_charge,Delayed PV charge,True,129.37339198190023,129.71636633934364,0.34297435744340304,112.95008994789998,16.4233020341,101.00671598768133,230.72308232702497,0.0,880.6116494247051,798.552013605791,0.0,0.0,1372.4909863942664,128.62235057529332,3.5,79.8552013605791,0,5.551115123125783e-17,1.2536489963531494,2,True
price_threshold,Price threshold,True,132.4675836804001,132.81055803784352,0.34297435744340304,116.20259053350016,16.264993147099997,97.21032299069647,230.02088102853997,0.0,1055.6208608587237,956.497826925001,274.69683535734055,0.0,1489.2420084323924,228.30997449861545,3.5,95.64978269250011,0,5.551115123125783e-17,1.9024219512939453,3,True
price_rank_daily,Day-ahead price rank,True,131.51501696120042,131.85799131864383,0.34297435744340304,115.38030689470014,16.134710066500002,101.76437524207766,233.6223665607215,0.0,1064.280189878115,964.3128713650116,241.88245691412732,0.0,1448.6125855491694,186.83626703601152,3.5355900000000005,96.43128713650115,0,5.551115123125783e-17,2.4938669204711914,4,True
peak_shaving,Peak shaving,True,148.96892506190093,149.04044080006275,0.07151573816183078,142.13488805840035,6.8340370034000015,74.82204206168797,223.86248286175072,3.165934868193379,351.2234479578616,317.7715236571881,47.162478251813795,0.0,1900.4339545947573,705.173030293951,2.6260000000000003,31.77715236571881,0,0.0,2.015367031097412,3,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,126.14833543280024,126.32950199773514,0.18116656493490482,115.94324636270012,10.205089070100001,72.28507760190001,198.61457959963514,1.8871124210526373,899.8823166461646,814.1510339731597,82.01739172367546,0.0,1438.9093577505644,191.369075077509,2.6260000000000003,81.41510339731596,0,0.0,4.099242210388184,6,False
tariff_arbitrage,Tariff arbitrage,True,150.8318805218006,151.16695744338182,0.3350769215812195,138.18667283320025,12.645207688499996,71.85305438849456,223.0200118318764,0.09210526315789472,1617.7829019098033,1463.7615689736233,1309.316875136227,0.0,2016.5983061626807,700.7679732264156,2.6260000000000003,146.37615689736234,0,0.0,5.2186973094940186,6,False
price_oracle,Price threshold (foresight),False,130.85400343520016,131.19697779264357,0.34297435744340304,113.89542321440008,16.958580220800002,100.46170199378307,231.65867978642663,0.0,1068.954226237323,968.5311891791861,246.03557889613288,0.0,1448.5473897169961,186.31535265880925,3.5,96.85311891791861,0,5.551115123125783e-17,1.882601261138916,3,True
