Dataset,Household,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s
Fluvius_PV_HP,2,day_block,day,block,fixed50,215.11987816700045,653.1636353610951,868.2835135280956,2.918264444999388,0.3079104144,14.999999888315733,8507.074245030492,7677.634517985567,7051.98444034477,51.033491228,8720.660365360425,4778.403147087291,13.7709472,255.9211505995189,366,7.714210578380065e-07,23.816187143325806
Fluvius_PV_HP,2,day_receding,day,receding,fixed50,144.64001981529344,723.6434937128022,868.2835135280956,-67.89272698860044,0.6390434965000001,15.00000000000391,8026.573241147809,7243.982350089621,6548.131880868915,37.371411125,8346.095286251184,4464.348984067918,13.7709472,241.4660783363207,35135,2.999999892949745e-08,2035.6051490306854
Fluvius_PV_HP,2,week_block,week,block,fixed50,137.211951152793,731.0715623753026,868.2835135280956,-75.21466249280049,0.5329103383,14.999999683868394,8262.687761782474,7457.075788120247,6809.147636200961,52.443491228000006,8554.486502777903,4634.647037887489,13.7709472,248.56919293734157,53,1.8126052743761e-06,20.755511045455933
Fluvius_PV_HP,2,month_block,month,block,fixed50,117.64685367180036,750.6366598562952,868.2835135280956,-96.44256123160018,2.1957115960999998,14.999999565052624,8409.967184300669,7589.995445895247,6980.23692021894,59.208210525000034,8674.625649337966,4733.661700407285,13.7709472,252.99984819650822,12,1.5833947483168131e-06,29.469348192214966
Fluvius_PV_HP,2,full_period,period,block,fixed50,102.16912448490362,766.114389043192,868.2835135280956,-118.18962190070086,8.4650430783,14.999999318052621,8724.79395028723,7874.126640000261,7324.920761915792,61.49402459000002,8936.405054415825,4962.459719538586,12.7869472,262.4708880000087,1,1.6025442367284537e-06,174.51404809951782
