Dataset,Household,Tariff,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID,Peak_Reset,Agreed_Power
Fluvius_PV_HP_EV,3,Dinamični,day_block,day,block,fixed50,757.8097345116641,752.2496824849354,1510.0594169965996,206.91453339869983,0.1329083821999999,14.99999984318421,10049.542161431167,9069.711818285305,7723.835428836335,102.60360387499988,11636.140734946772,6265.8667879258055,22.7389472,302.3237272761768,366,4.497631557187632e-07,22.82577610015869,GENI_SAMO_DINAMICNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,3,Dinamični,day_receding,day,receding,fixed50,668.1921072970758,841.8673096995237,1510.0594169965996,117.37677086159948,0.0530437044,14.999999999996314,9632.048865805777,8692.924101222674,7290.528185278918,102.60360353899988,11134.27503108674,5804.706662964457,20.2497064,289.76413670742244,35135,4.5526324043976274e-08,1969.979698896408,GENI_SAMO_DINAMICNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,3,Dinamični,week_block,week,block,fixed50,674.4411560391711,835.6182609574284,1510.0594169965996,123.6123123661989,0.0665509421,14.99999964552632,9623.41133649194,8685.128804723307,7277.911898114935,102.60360387499988,11188.966705615336,5860.240569971493,20.2497064,289.5042934907769,53,1.0850000041057184e-06,19.793548107147217,GENI_SAMO_DINAMICNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,3,Dinamični,month_block,month,block,fixed50,670.0578890116708,840.0015279849288,1510.0594169965996,119.15577951699912,0.1398167638,14.99999936052632,9594.920385933636,8659.415736950305,7251.698424730938,102.60360387499988,11117.345953186305,5791.397700327801,20.2497064,288.6471912316768,12,1.0850000041057184e-06,31.050412893295288,GENI_SAMO_DINAMICNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,3,Dinamični,full_period,period,block,fixed50,666.1225265234708,843.9368904731288,1510.0594169965996,115.2204170288,0.1398167638,14.99999936052632,9562.734618843628,8630.368085000315,7219.492580074942,102.60349584499988,11098.3067510313,5775.4967213428,20.2497064,287.67893616667715,1,1.0850000041057184e-06,172.09465909004211,GENI_SAMO_DINAMICNI,1m,prev1m_cyclic_unbounded
