Dataset,Household,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s
Fluvius,4,day_block,day,block,fixed50,81.39125287166927,513.3802555058293,594.7715083774985,-71.19201908289949,0.7983227424,14.9999999980843,6798.067856150551,6135.256239129765,6798.067856150551,0.0,7787.060472432367,4359.385855411002,13.6989472,204.50854130432552,366,5.470000026264188e-07,23.68798589706421
Fluvius,4,day_receding,day,receding,fixed50,19.42061713538292,575.3508912421156,594.7715083774985,-133.5095231140994,1.1451910381000003,14.999999999999538,6325.933637747184,5709.1551078314005,6325.933637747184,0.0,7378.789165625292,3997.147635709002,14.2389472,190.3051702610467,35135,4.605262660106746e-08,1948.3048748970032
Fluvius,4,week_block,week,block,fixed50,-5.585592257126308,600.3571006346249,594.7715083774985,-160.16011094419963,2.7895694753,14.999999966918494,6854.2629695478545,6185.9723645882295,6854.2629695478545,0.0,7850.555498467123,4417.401893507002,13.6989472,206.19907881960765,53,1.3587368433848335e-06,20.34746789932251
Fluvius,4,month_block,month,block,fixed50,-42.79511038292509,637.5666187604236,594.7715083774985,-197.46405491340042,2.8839953188,14.99999996342114,7256.285432703217,6548.797665556232,7256.285432703217,0.0,8208.640384117438,4736.289616969996,13.274947200000002,218.29325551854106,12,1.2473683962191395e-06,53.20952391624451
Fluvius,4,full_period,period,block,fixed50,-63.01470164542684,657.7862100229254,594.7715083774985,-226.51110937560037,11.711458518299999,14.999999043421134,7667.778610483892,6920.170298267346,7667.778610483892,0.0,8567.485721317276,5055.014409099995,13.546947200000002,230.67234327557819,1,1.2256605266269816e-06,56.275656938552856
