Dataset,Household,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s
Fluvius_PV,2,day_block,day,block,fixed50,-369.76768567076334,590.1436330699619,220.37594739919848,-503.2812216835969,0.9256239460999999,14.999999944660532,7107.4736869395,6414.495003979926,4875.0055864764045,53.65085504180001,5279.5539995973595,5665.733461595794,11.9269472,213.8165001326642,366,5.875000012242615e-07,23.52549910545349
Fluvius_PV,2,day_receding,day,receding,fixed50,-440.0458445845607,660.4217919837592,220.37594739919848,-573.8595235775016,1.2257669263,14.999999999999794,6763.5755195215625,6104.126906300839,4476.3375757007,36.24605067059999,4923.310340619703,5360.424676728144,12.4149472,203.47089687669464,35135,5.26316737414767e-09,1993.5961899757385
Fluvius_PV,2,week_block,week,block,fixed50,-457.4225642551541,677.7985116543525,220.37594739919848,-591.1825457352021,1.1720694137,14.999999917947358,7139.697319396789,6443.576865893234,4910.391572873699,56.43296029680001,5306.468796763554,5686.724382962799,12.4149472,214.78589552977445,53,1.0675526266046287e-06,19.335585117340088
Fluvius_PV,2,month_block,month,block,fixed50,-483.48562153554917,703.8615689347477,220.37594739919848,-618.7312732396019,2.6577396374999998,14.999998842105274,7425.145005848822,6701.193415140942,5267.645981826376,74.46031458599998,5643.866086321653,5978.263181027511,11.9269472,223.3731138380314,12,8.999999938918979e-07,26.574660062789917
Fluvius_PV,2,full_period,period,block,fixed50,-498.68184933604937,719.0577967352478,220.37594739919848,-640.6747644466986,9.405003043999999,14.999999032105276,7806.386198550714,7045.263614160274,5702.3330129539245,78.41332751999998,6051.951532872352,6345.22462096151,12.222947200000002,234.84212047200916,1,8.860526417159287e-07,112.05344700813293
