Dataset,Household,Tariff,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID,Peak_Reset,Agreed_Power
Fluvius_PV_HP_EV,4,Aktivni,day_block,day,block,fixed50,1247.2759134017329,485.87362288496774,1733.1495362867006,923.4230293250918,0.0045138417,14.99999999773684,6783.720931289978,6122.308137437944,6621.711626565952,0.0,11008.83015162837,2592.7153577760005,8.752000000000002,204.07693791459815,366,6.052631675856901e-07,23.319324254989624,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,4,Aktivni,day_receding,day,receding,fixed50,1089.5877516928742,643.5617845938264,1733.1495362867006,765.7348673810758,0.0045140767,15.00000000000134,9310.577833037742,8402.796493254364,9105.503877514137,0.0,13381.669719316336,4719.186379532546,8.752000000000002,280.0932164418121,35135,3.00368263594919e-08,1953.416157245636,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,4,Aktivni,week_block,week,block,fixed50,1113.6463783717834,619.5031579149172,1733.1495362867006,789.7934942950905,0.0045138417,15.000000004002628,8973.06654896928,8098.192563117755,8783.345956169926,0.0,13024.527075552814,4394.951089700686,8.752,269.9397521039252,53,4.450000000155719e-07,17.76555895805359,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,4,Aktivni,month_block,month,block,fixed50,1093.1839916356744,639.9655446510262,1733.1495362867006,769.3311075589836,0.0045138417,14.999999999999998,9390.449343148795,8474.880530080793,9186.624248969569,0.0,13349.878641389188,4679.607828320798,8.752,282.49601766935973,12,1.599999968071586e-07,19.381691217422485,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP_EV,4,Aktivni,full_period,period,block,fixed50,1089.0246742528775,644.1248620338231,1733.1495362867006,765.1717901761833,0.0045138417,14.999999999999998,9452.326221236795,8530.7244125008,9248.533260021562,0.0,13396.817210021183,4720.513401284797,8.752,284.35748041669336,1,1.5999999769533704e-07,29.668058156967163,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
