Dataset,Household,Tariff,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID
Fluvius_EV,2,Redni 1T,day_block,day,block,fixed50,1876.8068993848588,-13.637659504645171,1863.1692398802136,1520.7303041505402,0.1279118108,14.999999998284206,1067.793905898116,963.6840000746795,1067.793905898116,0.0,10126.76690582429,0.0,17.7961356,32.12280000248931,366,0.0,21.682432889938354,GENI_SAMO_REDNI
Fluvius_EV,2,Redni 1T,day_receding,day,receding,fixed50,1876.3292475774567,-13.160007697243145,1863.1692398802136,1520.2649389519452,0.115625202,15.00000000002657,1057.7825573193215,954.6487583630413,1057.7825573193215,0.0,10125.790798957089,0.0,13.02,31.821625278768046,35135,4.3421052975389784e-08,1957.9643530845642,GENI_SAMO_REDNI
Fluvius_EV,2,Redni 1T,week_block,week,block,fixed50,1873.5536209616623,-10.384381081448737,1863.1692398802136,1517.4889030881388,0.11603445,15.00000000000368,813.8038776486,734.4579999492026,813.8038776486,0.0,10102.002877700217,0.0,13.02,24.48193333164009,53,4.4736843118897696e-08,21.79640793800354,GENI_SAMO_REDNI
Fluvius_EV,2,Redni 1T,month_block,month,block,fixed50,1863.2007735549037,-0.03153367469008117,1863.1692398802136,1505.9326735294862,1.3194166020000002,14.99999997579318,8.234903019999999,7.431999998546484,8.234903019999999,0.0,10023.459903022154,0.0,13.02,0.2477333332848828,12,0.0,21.548266887664795,GENI_SAMO_REDNI
Fluvius_EV,2,Redni 1T,full_period,period,block,fixed50,1863.1267379704107,0.042501909802922455,1863.1692398802136,1505.8332348329884,1.3448197140000002,15.000000023947374,1.9024931,1.7169999999999992,1.9024931,0.0,10022.842493100768,0.0,13.02,0.05723333333333331,1,0.0,66.95536279678345,GENI_SAMO_REDNI
