Dataset,Household,Tariff,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID,Peak_Reset,Agreed_Power
Fluvius,1,Redni 2T,day_block,day,block,fixed50,496.682171834463,24.653498424738586,521.3356702592016,342.9865998100989,0.0234367365,15.000000003973527,1400.9351804231312,1264.3440003280914,1400.9351804231312,0.0,2391.3221800949714,0.0,9.623302,42.14480001093638,366,0.0,22.111911058425903,GENI_REDNI,1m,prev1m_cyclic_unbounded
Fluvius,1,Redni 2T,day_receding,day,receding,fixed50,493.5826653281603,27.75300493104129,521.3356702592016,339.7639998370985,0.1465302024,15.000000000001043,1400.5802132177992,1264.023642461415,1400.5802132177992,0.0,2391.2875708113124,5.500000001615324e-08,11.9829472,42.1341214153805,35135,4.447374649108049e-09,1932.5127742290497,GENI_REDNI,1m,prev1m_cyclic_unbounded
Fluvius,1,Redni 2T,week_block,week,block,fixed50,494.3898037534585,26.945866505743084,521.3356702592016,340.7176684656014,0.0,14.999999925552626,1400.9351780939994,1264.3439999999898,1400.9351780939994,0.0,2391.322178093969,0.0,4.527326400000001,42.14479999999966,53,4.100789493532986e-07,23.295341968536377,GENI_REDNI,1m,prev1m_cyclic_unbounded
Fluvius,1,Redni 2T,month_block,month,block,fixed50,492.6670583976651,28.668611861536533,521.3356702592016,338.9949231097981,0.0,14.999999967684214,1400.9351792375987,1264.3439999999898,1400.9351792375987,0.0,2391.3221792375807,0.0,4.5348468,42.14479999999966,12,1.8792107780996048e-07,22.613363027572632,GENI_REDNI,1m,prev1m_cyclic_unbounded
Fluvius,1,Redni 2T,full_period,period,block,fixed50,492.4515108142516,28.88415944495,521.3356702592016,338.7793755264,0.0,15.000006403313144,1400.9351859399987,1264.3439999999898,1400.9351859399987,0.0,2391.322185939924,0.0,4.5148788,42.14479999999966,1,3.320394721839648e-06,46.140368938446045,GENI_REDNI,1m,prev1m_cyclic_unbounded
