Dataset,Household,Tariff,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID
Fluvius_PV,4,Redni 1T,day_block,day,block,fixed50,223.56173755232143,19.973003321079005,243.53474087340044,101.12454888890075,0.0,15.000000000000515,205.79255956449987,185.72778500696037,1.9102493082999998,0.0,856.2694643013424,545.3766897438002,2.744,6.190926166898679,366,0.0,22.477221727371216,GENI_SAMO_REDNI
Fluvius_PV,4,Redni 1T,day_receding,day,receding,fixed50,221.90878352192163,21.625957351478803,243.53474087340044,99.47159485850044,0.0,14.999999999998149,223.39550692937013,201.61444500375688,0.2668698100000002,0.0,838.7394248062445,526.130362880629,2.744,6.72048150012523,35135,0.0,1977.2691888809204,GENI_SAMO_REDNI
Fluvius_PV,4,Redni 1T,week_block,week,block,fixed50,217.6284686043276,25.906272269072844,243.53474087340044,95.19127994090024,0.0,15.000000000003267,275.45340997283944,248.5967025004817,0.690002769,0.0,792.1803002685181,474.4955927961595,2.744,8.286556750016057,53,0.0,21.093644857406616,GENI_SAMO_REDNI
Fluvius_PV,4,Redni 1T,month_block,month,block,fixed50,216.45586877082698,27.078872102573456,243.53474087340044,94.01868010739992,0.0,15.000000000442666,289.00006369220006,260.8225574999954,3.937822290467352e-16,0.0,779.2644425000027,460.25893630779973,2.744,8.694085249999848,12,4.6266088911395276e-09,22.460059881210327,GENI_SAMO_REDNI
Fluvius_PV,4,Redni 1T,full_period,period,block,fixed50,215.3275346221298,28.207206251270634,243.53474087340044,92.89034595870031,0.0,14.999999999999982,301.13982270321003,271.7786899999941,4.49293380277993e-16,0.0,768.308310000004,448.11917729678925,2.744,9.059289666666471,1,5.491756382980384e-09,50.77236604690552,GENI_SAMO_REDNI
