Dataset,Household,Tariff,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID
Fluvius_PV,5,Aktivni,day_block,day,block,fixed50,-117.95991896346268,423.29997404856795,305.3400550851053,-265.993155552104,1.933e-07,15.000000029044921,4732.260746167974,4270.8653034827885,2632.7478654019965,0.0,3177.0870614499613,4185.298618764008,3.3946668000000004,142.3621767827596,366,3.960263335045511e-07,23.036352157592773,GENI_SAMO_AKTIVNI
Fluvius_PV,5,Aktivni,day_receding,day,receding,fixed50,-311.6108242953113,616.9508793804166,305.3400550851053,-460.0144368899055,0.3703761991000001,15.000000000002922,7854.725152867106,7088.889450400979,5339.699431567519,0.0,5905.286937240377,6609.058234772719,9.811455200000001,236.29631501336596,35135,5.1684200030877037e-08,2000.3451039791107,GENI_SAMO_AKTIVNI
Fluvius_PV,5,Aktivni,week_block,week,block,fixed50,-299.02057690220374,604.360631987309,305.3400550851053,-448.2903182622013,1.2365049647,15.000000055465799,7585.2636360788065,6845.700364905536,5177.923777725038,0.0,5725.3668638378485,6455.410592663106,8.9698072,228.19001216351788,53,1.3249999923914402e-06,19.454211950302124,GENI_SAMO_AKTIVNI
Fluvius_PV,5,Aktivni,month_block,month,block,fixed50,-334.82391776568477,640.1639728507901,305.3400550851053,-484.2815381004826,1.4243839394,15.000000937329004,8153.2389129814155,7358.298037142202,5837.856934692636,0.0,6384.257285051822,7058.9234092112,8.088307200000001,245.2766012380734,12,1.1430000093071158e-06,20.399104118347168,GENI_SAMO_AKTIVNI
Fluvius_PV,5,Aktivni,full_period,period,block,fixed50,-345.8697858992965,651.2098409844018,305.3400550851053,-496.37336152119747,2.4703392266,14.999998580110526,8451.842559232071,7627.78798832823,6241.652584193045,0.0,6621.325115866295,7266.877544960912,11.534947200000001,254.25959961094102,1,1.2395525980091193e-06,40.641892194747925,GENI_SAMO_AKTIVNI
