Dataset,Household,Tariff,Strategy,Horizon,Execution,SOC_Mode,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID,Peak_Reset,Agreed_Power
Fluvius_HP,3,Aktivni,day_block,day,block,fixed50,1000.2024938797745,409.59672559461865,1409.799219474393,833.7783191549333,0.0403054748,15.000000000165686,5858.092372306977,5286.928364970994,5858.092372306977,0.0,9187.787852336258,1789.7488450000003,7.94,176.23094549903314,366,1.831578977373738e-07,22.41823410987854,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_HP,3,Aktivni,day_receding,day,receding,fixed50,878.7183599243956,531.0808595499975,1409.799219474393,711.7623990008921,0.5720916733000001,14.999999999999309,7782.020057103766,7023.27310044009,7782.020057103766,0.0,11089.119208560607,3503.497251895995,7.964974,234.109103348003,35135,3.0421045238426814e-08,1966.0751688480377,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_HP,3,Aktivni,week_block,week,block,fixed50,854.6022839572252,555.196935517168,1409.799219474393,681.4751745283589,6.7432401782000015,15.000000000000016,8122.880137757948,7330.899345674207,8122.880137757948,0.0,11528.325015634166,3909.469223549983,7.94,244.36331152247357,53,1.0799999792254766e-06,18.70386505126953,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_HP,3,Aktivni,month_block,month,block,fixed50,834.2335404180951,575.565679056298,1409.799219474393,660.726407309258,7.1232638585000005,15.000000000289477,8431.612505052875,7609.530327772217,8431.612505052875,0.0,11851.399687281255,4202.44250999998,7.94,253.65101092574056,12,3.929736847874121e-07,20.399168968200684,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
Fluvius_HP,3,Aktivni,full_period,period,block,fixed50,829.6773677896009,580.1218516847922,1409.799219474393,656.1685655901621,7.124932948800001,15.000000000289477,8489.123802867856,7661.434275642229,8489.123802867856,0.0,11918.211964726217,4263.647437499978,7.94,255.38114252140764,1,5.100000041238784e-07,29.710138082504272,GENI_SAMO_AKTIVNI,1m,prev1m_cyclic_unbounded
