KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,801.96,423.32 (-47.2 %),575.18 (-28.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),151.86 (+18.9 %)
Energy bought (kWh),4470.2,2740.1 (-38.7 %),3743.5 (-16.3 %)
Energy sold (kWh),2399.5,463.9 (-80.7 %),1466.1 (-38.9 %)
