KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,354.52,164.27 (-53.7 %),276.56 (-22.0 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),112.29 (+31.7 %)
Energy bought (kWh),2171.0,1522.1 (-29.9 %),2371.1 (+9.2 %)
Energy sold (kWh),1009.2,164.9 (-83.7 %),1013.2 (+0.4 %)
