KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,245.52,217.16 (-11.6 %),250.73 (+2.1 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),33.57 (+13.7 %)
Energy bought (kWh),3099.7,2808.8 (-9.4 %),3355.8 (+8.3 %)
Energy sold (kWh),455.3,64.5 (-85.8 %),615.5 (+35.2 %)
