KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,760.95,469.13 (-38.3 %),564.35 (-25.8 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),95.22 (+12.5 %)
Energy bought (kWh),3680.3,2870.8 (-22.0 %),3578.8 (-2.8 %)
Energy sold (kWh),1039.9,76.0 (-92.7 %),765.7 (-26.4 %)
