KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,337.07,161.30 (-52.1 %),311.13 (-7.7 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),149.83 (+44.5 %)
Energy bought (kWh),2471.0,1454.1 (-41.2 %),2693.8 (+9.0 %)
Energy sold (kWh),1453.2,266.6 (-81.7 %),1502.2 (+3.4 %)
