KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,461.66,427.20 (-7.5 %),455.49 (-1.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),28.29 (+6.1 %)
Energy bought (kWh),5669.5,5167.4 (-8.9 %),5639.8 (-0.5 %)
Energy sold (kWh),591.3,31.1 (-94.7 %),520.5 (-12.0 %)
