Timestamp,Price_SMP,Buy_Rate_kWh,Sell_Rate_kWh,Solar_Gen,Consumption,SoC_kWh,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.06350954,0.007567,0.0,0.078,4.958947368421053,0.0,0.078,0.0,-0.0,0.0,1
2012-06-30 01:00:00+00:00,0.0191019,0.062954318,0.0071119,0.0,0.036,4.94,0.0,0.036,0.0,-0.0,0.0,1
2012-06-30 01:30:00+00:00,0.0182901,0.061963922,0.0063001,0.0,0.072,4.902105263157895,0.0,0.072,0.0,-0.0,0.0,1
2012-06-30 02:00:00+00:00,0.01545495,0.058505039,0.00346495,0.0,0.064,4.902105263157895,0.0,0.0,0.064,0.0,0.001872161248,1
2012-06-30 02:30:00+00:00,0.0112791,0.053410502,-0.0007109,0.0,0.036,4.902105263157895,0.0,0.0,0.036,0.0,0.0009613890359999998,1
2012-06-30 03:00:00+00:00,0.0105534,0.052525148,-0.0014366,0.0,0.07,5.614605263157895,1.5,0.0,1.57,0.0,0.041232241180000004,1
2012-06-30 03:30:00+00:00,0.01114995,0.053252939,-0.00084005,0.0,0.066,5.862500001657895,0.52188366,0.0,0.5878836599999999,0.0,0.015653266342538368,1
2012-06-30 04:00:00+00:00,0.01064565,0.051564093,-0.00134435,0.0,0.09,6.575000001657894,1.5,0.0,1.59,0.0,0.040993453935,1
2012-06-30 04:30:00+00:00,0.0095325,0.05020605,-0.0024575,0.0,0.066,7.287500001657895,1.5,0.0,1.566,0.0,0.03931133715,1
2012-06-30 05:00:00+00:00,0.0081918,0.051998596,-0.0037982,0.0,0.1,8.0,1.5,0.0,1.6,0.0,0.041598876800000004,1
2012-06-30 05:30:00+00:00,0.0119925,0.05663545,2.5e-06,0.0,0.052,8.0,0.0,0.0,0.052,0.0,0.0014725216999999999,1
2012-06-30 06:00:00+00:00,0.01367145,0.058683769,0.00168145,0.0,0.052,8.0,0.0,0.0,0.052,0.0,0.0015257779939999998,1
2012-06-30 06:30:00+00:00,0.01389285,0.058953877,0.00190285,0.0,0.11,8.0,0.0,0.0,0.11,0.0,0.003242463235,1
2012-06-30 07:00:00+00:00,0.0148953,0.060176866,0.0029053,0.0,2.986,8.0,0.0,0.0,2.986,0.0,0.08984406093800001,1
2012-06-30 07:30:00+00:00,0.0171954,0.062982988,0.0052054,0.0,3.848,8.0,0.0,0.0,3.848,0.0,0.121179268912,1
2012-06-30 08:00:00+00:00,0.018204,0.06421348,0.006214,0.0,4.258,8.0,0.0,0.0,4.258,0.0,0.13671049892,1
2012-06-30 08:30:00+00:00,0.0197415,0.06608923,0.0077515,0.012,4.186,8.0,0.0,0.0,4.174,0.0,0.13792822301000002,1
2012-06-30 09:00:00+00:00,0.0208485,0.06743977,0.0088585,0.038,2.05,7.434926315789474,0.0,1.07364,0.9383600000000001,0.0,0.0316413912886,1
2012-06-30 09:30:00+00:00,0.0212544,0.067934968,0.0092644,0.1,0.918,7.0043999999999995,0.0,0.818,1.1102230246251565e-16,0.0,3.771148282538661e-18,1
2012-06-30 10:00:00+00:00,0.0207747,0.067349734,0.0087847,0.188,0.294,7.0043999999999995,0.0,0.0,0.10599999999999998,0.0,0.003569535901999999,1
2012-06-30 10:30:00+00:00,0.0196431,0.065969182,0.0076531,0.262,0.102,7.080399999999999,0.16,0.0,0.0,-0.0,0.0,1
2012-06-30 11:00:00+00:00,0.0194463,0.065729086,0.0074563,0.35,0.038,7.228599999999999,0.312,0.0,0.0,-0.0,0.0,1
2012-06-30 11:30:00+00:00,0.02021505,0.066666961,0.00822505,0.4,0.072,7.384399999999999,0.328,0.0,0.0,-0.0,0.0,1
2012-06-30 12:00:00+00:00,0.0196677,0.062570994,0.0076777,0.45,0.066,7.5668,0.384,0.0,0.0,-0.0,0.0,1
2012-06-30 12:30:00+00:00,0.0190404,0.061805688,0.0070504,0.488,0.126,7.73875,0.362,0.0,0.0,-0.0,0.0,1
2012-06-30 13:00:00+00:00,0.0184746,0.061115412,0.0064846,0.512,0.338,7.8214,0.174,0.0,0.0,-0.0,0.0,1
