Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.154,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0346176941,0.0346176941,-0.014491419249999998,-0.014491419249999998,0.0231862708,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.165,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.036273856300000004,0.0708915504,-0.015526520625,-0.030017939874999996,0.024842433,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.165,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.036273856300000004,0.10716540670000001,-0.015526520625,-0.045544460499999995,0.024842433,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.163,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0359727359,0.14313814260000002,-0.015338320375,-0.060882780874999994,0.0245413126,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.169,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.036876097100000005,0.18001423970000002,-0.015902921125,-0.076785702,0.0254446738,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.157,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0350693747,0.2150836144,-0.014773719624999999,-0.091559421625,0.0236379514,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.16,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0355210553,0.2506046697,-0.01505602,-0.106615441625,0.024089632,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.182,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.038833379700000004,0.2894380494,-0.01712622275,-0.123741664375,0.0274019564,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.105,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0272402443,0.3166782937,-0.009880513125,-0.1336221775,0.015808821,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.093,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0254335219,0.3421118156,-0.008751311625000001,-0.142373489125,0.0140020986,0.0,0.0
2024-01-01 02:30:00+00:00,10,0.0,0.0,0.104,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0270896841,0.3692014997,-0.009786413,-0.152159902125,0.0156582608,0.0,0.0
2024-01-01 02:45:00+00:00,11,0.0,0.0,0.322,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0599118077,0.4291133074,-0.03030024025,-0.182460142375,0.0484803844,0.0,0.0
2024-01-01 03:00:00+00:00,12,0.0,0.0,0.271,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0522332375,0.48134654489999995,-0.025501133875000002,-0.20796127625,0.0408018142,0.0,0.0
2024-01-01 03:15:00+00:00,13,0.0,0.0,0.109,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0278424851,0.5091890299999999,-0.010256913625,-0.218218189875,0.0164110618,0.0,0.0
2024-01-01 03:30:00+00:00,14,0.0,0.0,0.103,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0269391239,0.5361281538999999,-0.009692312875000001,-0.22791050275,0.0155077006,0.0,0.0
2024-01-01 03:45:00+00:00,15,0.0,0.0,0.108,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0276919249,0.5638200788,-0.010162813500000001,-0.23807331625,0.0162605016,0.0,0.0
2024-01-01 04:00:00+00:00,16,0.0,0.0,0.099,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0263368831,0.5901569619,-0.009315912374999999,-0.247389228625,0.0149054598,0.0,0.0
2024-01-01 04:15:00+00:00,17,0.0,0.0,0.113,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0284447259,0.6186016878,-0.010633314125,-0.25802254275000003,0.0170133026,0.0,0.0
2024-01-01 04:30:00+00:00,18,0.0,0.0,0.105,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0272402443,0.6458419321000001,-0.009880513125,-0.267903055875,0.015808821,0.0,0.0
