Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.081,0.0,0.081,15.0,50.0,0.0,0.1835002,0.0749,0.0069975596,0.0069975596,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.031,0.0,0.031,14.914737,49.715790000000005,0.0,0.1835002,0.0749,0.0069975596,0.0139951192,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.018,0.0,0.018,14.882105,49.60701666666667,0.0,0.1835002,0.0749,0.0069975596,0.020992678799999998,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.02,0.0,0.02,14.863158,49.54386,0.0,0.1835002,0.0749,0.0069975596,0.0279902384,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.024,0.0,0.024,14.842105,49.473683333333334,0.0,0.1835002,0.0749,0.0069975596,0.034987798,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.026,0.0,0.026,14.816842,49.389473333333335,0.0,0.1835002,0.0749,0.0069975596,0.0419853576,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.233,0.0,0.233,14.789474,49.29824666666667,0.0,0.1835002,0.0749,0.0069975596,0.048982917200000003,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.032,0.0,0.032,14.544211,48.48070333333334,0.0,0.1835002,0.0749,0.0069975596,0.055980476800000005,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.021,0.0,0.021,14.510526,48.36842,0.0,0.1835002,0.0749,0.0069975596,0.0629780364,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.024,0.0,0.024,14.488421,48.29473666666667,0.0,0.1835002,0.0749,0.0069975596,0.069975596,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:30:00+00:00,10,0.0,0.0,0.043,0.0,0.043,14.463158,48.21052666666667,0.0,0.1835002,0.0749,0.0069975596,0.0769731556,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:45:00+00:00,11,0.0,0.0,0.031,0.0,0.031,14.417895,48.05965,0.0,0.1835002,0.0749,0.0069975596,0.08397071519999999,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00+00:00,12,0.0,0.0,0.019,0.0,0.019,14.385263,47.95087666666667,0.0,0.1835002,0.0749,0.0069975596,0.09096827479999998,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:15:00+00:00,13,0.0,0.0,0.015,0.0,0.015,14.365263,47.884209999999996,0.0,0.1835002,0.0749,0.0069975596,0.09796583439999998,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:30:00+00:00,14,0.0,0.0,0.022,0.0,0.022,14.349474,47.83158,0.0,0.1835002,0.0749,0.0069975596,0.10496339399999997,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:45:00+00:00,15,0.0,0.0,0.022,0.0,0.022,14.326316,47.75438666666666,0.0,0.1835002,0.0749,0.0069975596,0.11196095359999997,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00+00:00,16,0.0,0.0,0.026,0.0,0.026,14.303158,47.677193333333335,0.0,0.1835002,0.0749,0.0069975596,0.11895851319999996,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:15:00+00:00,17,0.0,0.0,0.018,0.0,0.018,14.275789,47.58596333333333,0.0,0.1835002,0.0749,0.0069975596,0.12595607279999996,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:30:00+00:00,18,0.0,0.0,0.022,0.0,0.022,14.256842,47.52280666666667,0.0,0.1835002,0.0749,0.0069975596,0.13295363239999997,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:45:00+00:00,19,0.0,0.0,0.04,0.0,0.04,14.233684,47.445613333333334,0.0,0.1835002,0.0749,0.0069975596,0.13995119199999997,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00+00:00,20,2e-05,0.0,0.03,0.0,0.03,14.191579,47.305263333333336,0.0,0.1824266,0.0749,0.0069975596,0.14694875159999998,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:15:00+00:00,21,2e-05,0.0,0.024,0.0,0.024,14.16,47.2,0.0,0.1824266,0.0749,0.0069975596,0.1539463112,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:30:00+00:00,22,2e-05,0.0,0.014,0.0,0.014,14.134737,47.11579,0.0,0.1824266,0.0749,0.0069975596,0.1609438708,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:45:00+00:00,23,2e-05,0.0,0.018,0.0,0.018,14.12,47.06666666666666,0.0,0.1824266,0.0749,0.0069975596,0.1679414304,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00+00:00,24,0.0,0.0,0.019,0.0,0.019,14.101053,47.00351,0.0,0.1858548,0.0749,0.0069975596,0.17493899000000002,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:15:00+00:00,25,0.0,0.0,0.03,0.0,0.03,14.081053,46.936843333333336,0.0,0.1858548,0.0749,0.0069975596,0.18193654960000002,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:30:00+00:00,26,0.0,0.0,0.021,0.0,0.021,14.049474,46.83158,0.0,0.1858548,0.0749,0.0069975596,0.18893410920000003,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:00+00:00,27,0.0,0.0,0.032,0.0,0.032,14.027368,46.75789333333333,0.0,0.1858548,0.0749,0.0069975596,0.19593166880000004,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00+00:00,28,0.0,0.0,0.036,0.0,0.036,13.993684,46.64561333333334,0.0,0.1858548,0.0749,0.0069975596,0.20292922840000005,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:15:00+00:00,29,0.0,0.0,0.021,0.0,0.021,13.955789,46.51929666666666,0.0,0.1858548,0.0749,0.0069975596,0.20992678800000006,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:30:00+00:00,30,0.0,0.0,0.029,0.0,0.029,13.933684,46.44561333333333,0.0,0.1858548,0.0749,0.0069975596,0.21692434760000007,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:45:00+00:00,31,0.0,0.0,0.018,0.0,0.018,13.903158,46.34386,0.0,0.1858548,0.0749,0.0069975596,0.22392190720000008,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:00:00+00:00,32,4e-05,0.0,0.02,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.0103486556,0.23427056280000008,-0.002094435,-0.002094435,0.003351096,0.0,0.0
2024-01-01 08:15:00+00:00,33,4e-05,0.0,0.019,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.010181100799999999,0.2444516636000001,-0.00198971325,-0.00408414825,0.0031835412,0.0,0.0
2024-01-01 08:30:00+00:00,34,4e-05,0.0,0.023,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.01085132,0.2553029836000001,-0.00240860025,-0.0064927485,0.0038537604,0.0,0.0
2024-01-01 08:45:00+00:00,35,4e-05,0.0,0.036,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.0130295324,0.2683325160000001,-0.003769983,-0.0102627315,0.0060319728,0.0,0.0
2024-01-01 09:00:00+00:00,36,5.9999999999999995e-05,0.0,0.037,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.013197087199999999,0.2815296032000001,-0.00387470475,-0.01413743625,0.0061995276,0.0,0.0
2024-01-01 09:15:00+00:00,37,5.9999999999999995e-05,0.0,0.005,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.0078353336,0.2893649368000001,-0.00052360875,-0.014661045,0.000837774,0.0,0.0
2024-01-01 09:30:00+00:00,38,5.9999999999999995e-05,0.004,0.156,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.0324658892,0.32183082600000007,-0.015917706,-0.030578751,0.0254683296,0.0,0.0
2024-01-01 09:45:00+00:00,39,5.9999999999999995e-05,0.041,0.095,0.0,0.0,13.884211,46.280703333333335,0.0,0.1675548,0.0699,0.0160455188,0.33787634480000006,-0.0056549745,-0.0362337255,0.0090479592,0.0,0.0
