Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.167,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.033090682100000005,0.033090682100000005,-0.015714720875,-0.015714720875,0.0251435534,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.181,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0351985249,0.068289207,-0.017032122625,-0.0327468435,0.0272513962,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.168,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0332412423,0.1015304493,-0.015808821,-0.0485556645,0.0252941136,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.149,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0303805985,0.13191104780000001,-0.014020918625,-0.062576583125,0.0224334698,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.164,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0326390015,0.1645500493,-0.0154324205,-0.078009003625,0.0246918728,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.122,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0263154731,0.1908655224,-0.01148021525,-0.089489218875,0.0183683444,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.122,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0263154731,0.21718099549999997,-0.01148021525,-0.100969434125,0.0183683444,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.133,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0279716353,0.24515263079999997,-0.012515316624999998,-0.11348475074999999,0.0200245066,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.115,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0252615517,0.2704141825,-0.010821514374999999,-0.12430626512499998,0.017314423,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.135,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0282727557,0.2986869382,-0.012703516875,-0.13700978199999997,0.020325627,0.0,0.0
2024-01-01 02:30:00+00:00,10,0.0,0.0,0.117,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0255626721,0.3242496103,-0.011009714625,-0.14801949662499997,0.0176155434,0.0,0.0
2024-01-01 02:45:00+00:00,11,0.0,0.0,0.095,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0222503477,0.346499958,-0.008939511875,-0.15695900849999997,0.014303219,0.0,0.0
2024-01-01 03:00:00+00:00,12,0.0,0.0,0.082,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0202930651,0.3667930231,-0.00771621025,-0.16467521874999996,0.0123459364,0.0,0.0
2024-01-01 03:15:00+00:00,13,0.0,0.0,0.067,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0180346621,0.3848276852,-0.006304708375,-0.17097992712499996,0.0100875334,0.0,0.0
2024-01-01 03:30:00+00:00,14,0.0,0.0,0.078,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0196908243,0.4045185095,-0.00733980975,-0.17831973687499997,0.0117436956,0.0,0.0
2024-01-01 03:45:00+00:00,15,0.0,0.0,0.07,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0184863427,0.4230048522,-0.00658700875,-0.18490674562499998,0.010539214,0.0,0.0
2024-01-01 04:00:00+00:00,16,0.0,0.0,0.089,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.021346986499999998,0.4443518387,-0.008374911125,-0.19328165674999997,0.0133998578,0.0,0.0
2024-01-01 04:15:00+00:00,17,0.0,0.0,0.093,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0219492273,0.466301066,-0.008751311625000001,-0.20203296837499998,0.0140020986,0.0,0.0
2024-01-01 04:30:00+00:00,18,0.0,0.0,0.102,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0233042691,0.4896053351,-0.00959821275,-0.21163118112499998,0.0153571404,0.0,0.0
2024-01-01 04:45:00+00:00,19,0.0,0.0,0.078,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0196908243,0.5092961594,-0.00733980975,-0.218970990875,0.0117436956,0.0,0.0
2024-01-01 05:00:00+00:00,20,2e-05,0.0,0.067,0.0,0.0,15.0,50.0,0.0,0.1494866,0.0539,0.0179627309,0.5272588903,-0.006259751375,-0.22523074225,0.0100156022,0.0,0.0
2024-01-01 05:15:00+00:00,21,2e-05,0.0,0.079,0.0,0.0,15.0,50.0,0.0,0.1494866,0.0539,0.019756570100000002,0.5470154603999999,-0.0073809008750000005,-0.23261164312500002,0.0118094414,0.0,0.0
