Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.081,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.019192935799999998,0.019192935799999998,-0.007622110125,-0.007622110125,0.0121953762,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.031,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0116649258,0.030857861599999998,-0.0029171038750000003,-0.010539214,0.0046673662,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.018,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0097076432,0.0405655048,-0.00169380225,-0.01223301625,0.0027100836,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.02,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0100087636,0.0505742684,-0.0018820025,-0.01411501875,0.003011204,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.024,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.010611004399999999,0.061185272799999996,-0.002258403,-0.01637342175,0.0036134448,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.026,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.010912124799999999,0.0720973976,-0.00244660325,-0.018820024999999997,0.0039145652,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.233,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0420780862,0.1141754838,-0.021925329125,-0.040745354124999994,0.0350805266,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.032,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.011815486,0.12599096980000002,-0.003011204,-0.043756558125,0.0048179264,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.021,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0101593238,0.13615029360000003,-0.001976102625,-0.04573266075,0.0031617642,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.024,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.010611004399999999,0.14676129800000004,-0.002258403,-0.04799106375,0.0036134448,0.0,0.0
2024-01-01 02:30:00+00:00,10,0.0,0.0,0.043,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.013471648199999998,0.16023294620000003,-0.004046305375,-0.052037369124999996,0.0064740886,0.0,0.0
2024-01-01 02:45:00+00:00,11,0.0,0.0,0.031,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0116649258,0.17189787200000003,-0.0029171038750000003,-0.054954473,0.0046673662,0.0,0.0
2024-01-01 03:00:00+00:00,12,0.0,0.0,0.019,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0098582034,0.18175607540000002,-0.0017879023749999999,-0.056742375374999994,0.0028606438,0.0,0.0
2024-01-01 03:15:00+00:00,13,0.0,0.0,0.015,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0092559626,0.19101203800000002,-0.0014115018749999999,-0.05815387724999999,0.002258403,0.0,0.0
2024-01-01 03:30:00+00:00,14,0.0,0.0,0.022,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.010309884,0.20132192200000001,-0.0020702027499999998,-0.06022407999999999,0.0033123244,0.0,0.0
2024-01-01 03:45:00+00:00,15,0.0,0.0,0.022,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.010309884,0.211631806,-0.0020702027499999998,-0.06229428274999999,0.0033123244,0.0,0.0
2024-01-01 04:00:00+00:00,16,0.0,0.0,0.026,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.010912124799999999,0.2225439308,-0.00244660325,-0.064740886,0.0039145652,0.0,0.0
2024-01-01 04:15:00+00:00,17,0.0,0.0,0.018,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0097076432,0.23225157400000002,-0.00169380225,-0.06643468825,0.0027100836,0.0,0.0
2024-01-01 04:30:00+00:00,18,0.0,0.0,0.022,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.010309884,0.242561458,-0.0020702027499999998,-0.068504891,0.0033123244,0.0,0.0
2024-01-01 04:45:00+00:00,19,0.0,0.0,0.04,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0130199676,0.2555814256,-0.003764005,-0.072268896,0.006022408,0.0,0.0
2024-01-01 05:00:00+00:00,20,2e-05,0.0,0.03,0.0,0.0,15.0,50.0,0.0,0.1494866,0.0539,0.0114821576,0.2670635832,-0.00280287375,-0.07507176975,0.004484598,0.0,0.0
2024-01-01 05:15:00+00:00,21,2e-05,0.0,0.024,0.0,0.0,15.0,50.0,0.0,0.1494866,0.0539,0.010585238,0.2776488212,-0.002242299,-0.07731406875,0.0035876784,0.0,0.0
2024-01-01 05:30:00+00:00,22,2e-05,0.0,0.014,0.0,0.0,15.0,50.0,0.0,0.1494866,0.0539,0.009090372,0.2867391932,-0.00130800775,-0.07862207650000001,0.0020928124,0.0,0.0
2024-01-01 05:45:00+00:00,23,2e-05,0.0,0.018,0.0,0.0,15.0,50.0,0.0,0.1494866,0.0539,0.0096883184,0.2964275116,-0.00168172425,-0.08030380075000002,0.0026907588,0.0,0.0
2024-01-01 06:00:00+00:00,24,0.0,0.0,0.019,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0099029408,0.3063304524,-0.00181586325,-0.08211966400000001,0.0029053812,0.0,0.0
2024-01-01 06:15:00+00:00,25,0.0,0.0,0.03,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.011585003600000001,0.317915456,-0.0028671525,-0.0849868165,0.004587444,0.0,0.0
2024-01-01 06:30:00+00:00,26,0.0,0.0,0.021,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0102087704,0.3281242264,-0.00200700675,-0.08699382325,0.0032112108,0.0,0.0
2024-01-01 06:45:00+00:00,27,0.0,0.0,0.032,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0118908332,0.3400150596,-0.0030582960000000003,-0.09005211925,0.0048932736,0.0,0.0
2024-01-01 07:00:00+00:00,28,0.0,0.0,0.036,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.012502492399999999,0.352517552,-0.003440583,-0.09349270225,0.0055049328,0.0,0.0
2024-01-01 07:15:00+00:00,29,0.0,0.0,0.021,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0102087704,0.3627263224,-0.00200700675,-0.095499709,0.0032112108,0.0,0.0
2024-01-01 07:30:00+00:00,30,0.0,0.0,0.029,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0114320888,0.37415841120000004,-0.0027715807499999997,-0.09827128975,0.0044345292,0.0,0.0
2024-01-01 07:45:00+00:00,31,0.0,0.0,0.018,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.009750026,0.38390843720000006,-0.0017202915,-0.09999158125,0.0027524664,0.0,0.0
2024-01-01 08:00:00+00:00,32,4e-05,0.0,0.02,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0100558556,0.39396429280000006,-0.001911435,-0.10190301625,0.003058296,0.0,0.0
2024-01-01 08:15:00+00:00,33,4e-05,0.0,0.019,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0099029408,0.40386723360000004,-0.00181586325,-0.1037188795,0.0029053812,0.0,0.0
2024-01-01 08:30:00+00:00,34,4e-05,0.0,0.023,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.010514599999999999,0.4143818336,-0.00219815025,-0.10591702975,0.0035170404,0.0,0.0
2024-01-01 08:45:00+00:00,35,4e-05,0.0,0.036,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.012502492399999999,0.42688432600000004,-0.003440583,-0.10935761275,0.0055049328,0.0,0.0
2024-01-01 09:00:00+00:00,36,5.9999999999999995e-05,0.0,0.037,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0126554072,0.43953973320000006,-0.00353615475,-0.1128937675,0.0056578476,0.0,0.0
2024-01-01 09:15:00+00:00,37,5.9999999999999995e-05,0.0,0.005,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.007762133599999999,0.44730186680000006,-0.00047785875,-0.11337162625000001,0.000764574,0.0,0.0
2024-01-01 09:30:00+00:00,38,5.9999999999999995e-05,0.004,0.156,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.030240609199999997,0.47754247600000005,-0.014526906,-0.12789853225,0.0232430496,0.0,0.0
2024-01-01 09:45:00+00:00,39,5.9999999999999995e-05,0.041,0.095,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0152549588,0.49279743480000004,-0.0051608745,-0.13305940675,0.0082573992,0.0,0.0
2024-01-01 10:00:00+00:00,40,0.00054,0.026,0.026,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0069975596,0.4997949944,0.0,-0.13305940675,0.0,0.0,0.0
2024-01-01 10:15:00+00:00,41,0.00054,0.012,0.268,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.046143748400000004,0.5459387428,-0.024466368000000002,-0.15752577475,0.0391461888,0.0,0.0
2024-01-01 10:30:00+00:00,42,0.00054,0.0,0.46,0.0,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0773383676,0.6232771104,-0.043963005,-0.20148877975,0.070340808,0.0,0.0
2024-01-01 10:45:00+00:00,43,0.00054,0.055,0.032,0.023,0.0,15.0,50.0,0.0,0.1529148,0.0539,0.0069975596,0.63027467,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 11:00:00+00:00,44,0.0022400000000000002,0.017,0.171,0.0,0.154,15.02185,50.072833333333335,0.0,0.1529148,0.0539,0.0069975596,0.6372722296000001,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 11:15:00+00:00,45,0.0022400000000000002,0.064,0.008,0.056,0.0,14.859745,49.53248333333333,0.0,0.1529148,0.0539,0.0069975596,0.6442697892000001,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 11:30:00+00:00,46,0.0022400000000000002,0.049,0.303,0.0,0.254,14.912945,49.70981666666667,0.0,0.1529148,0.0539,0.0069975596,0.6512673488000001,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 11:45:00+00:00,47,0.0022400000000000002,0.085,0.179,0.0,0.094,14.645576,48.81858666666667,0.0,0.1529148,0.0539,0.0069975596,0.6582649084000002,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 12:00:00+00:00,48,0.00283,0.102,0.007,0.095,0.0,14.546629,48.48876333333333,0.0,0.1529148,0.0539,0.0069975596,0.6652624680000002,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 12:15:00+00:00,49,0.00283,0.057,0.022,0.035,0.0,14.636879,48.78959666666667,0.0,0.1529148,0.0539,0.0069975596,0.6722600276000003,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 12:30:00+00:00,50,0.00283,0.178,0.0,0.178,0.0,14.670129,48.90043,0.0,0.1529148,0.0539,0.0069975596,0.6792575872000003,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 12:45:00+00:00,51,0.00283,0.167,0.173,0.0,0.006,14.839229,49.46409666666666,0.0,0.1529148,0.0539,0.0069975596,0.6862551468000003,0.0,-0.20148877975,0.0,0.0,0.0
2024-01-01 13:00:00+00:00,52,0.00704,0.062,0.071,0.0,0.0,14.832913,49.44304333333333,0.0,0.1494866,0.0539,0.008342939,0.6945980858000004,-0.000840862125,-0.20232964187500002,0.0013453794,0.0,0.0
2024-01-01 13:15:00+00:00,53,0.00704,0.088,0.026,0.062,0.0,14.832913,49.44304333333333,0.0,0.1494866,0.0539,0.0069975596,0.7015956454000004,0.0,-0.20232964187500002,0.0,0.0,0.0
2024-01-01 13:30:00+00:00,54,0.00704,0.061,0.107,0.0,0.0,14.891813,49.63937666666667,0.0,0.1494866,0.0539,0.013873943199999999,0.7154695886000004,-0.00429773975,-0.20662738162500002,0.0068763836,0.0,0.0
2024-01-01 13:45:00+00:00,55,0.00704,0.066,0.001,0.065,0.0,14.891813,49.63937666666667,0.0,0.1494866,0.0539,0.0069975596,0.7224671482000005,0.0,-0.20662738162500002,0.0,0.0,0.0
2024-01-01 14:00:00+00:00,56,0.028489999999999998,0.14,0.001,0.139,0.0,14.953563,49.84521,0.0,0.1494866,0.0539,0.0069975596,0.7294647078000005,0.0,-0.20662738162500002,0.0,0.0,0.0
2024-01-01 14:15:00+00:00,57,0.028489999999999998,0.134,0.0,0.134,0.0,15.085613,50.28537666666667,0.0,0.1494866,0.0539,0.0069975596,0.7364622674000005,0.0,-0.20662738162500002,0.0,0.0,0.0
2024-01-01 14:30:00+00:00,58,0.028489999999999998,0.083,0.0,0.083,0.0,15.212913,50.709709999999994,0.0,0.1494866,0.0539,0.0069975596,0.7434598270000006,0.0,-0.20662738162500002,0.0,0.0,0.0
2024-01-01 14:45:00+00:00,59,0.028489999999999998,0.058,0.0,0.058,0.0,15.291763,50.972543333333334,0.0,0.1494866,0.0539,0.0069975596,0.7504573866000006,0.0,-0.20662738162500002,0.0,0.0,0.0
