Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.621,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.1217619456,0.1217619456,-0.07122101512500001,-0.07122101512500001,0.1139536242,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.562,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.1109354338,0.23269737940000002,-0.06445444524999999,-0.135675460375,0.1031271124,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.557,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.1100179328,0.3427153122,-0.063881007125,-0.1995564675,0.1022096114,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.55,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.1087334314,0.4514487436,-0.06307819375,-0.26263466125,0.10092511,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.556,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.1098344326,0.5612831762,-0.0637663195,-0.32640098075,0.1020261112,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.149,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.0351498512,0.5964330274,-0.017088456125,-0.343489436875,0.0273415298,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.035,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.0142308284,0.6106638558,-0.004014066875,-0.34750350375,0.006422507,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.051,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.0171668316,0.6278306874,-0.005849068875,-0.35335257262499997,0.0093585102,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.037,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.0145978288,0.6424285162000001,-0.004243442125,-0.35759601474999997,0.0067895074,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.031,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.0134968276,0.6559253438000001,-0.003555316375,-0.361151331125,0.0056885062,0.0,0.0
2024-01-01 02:30:00+00:00,10,0.0,0.0,0.031,0.0,0.0,15.0,50.0,0.0,0.1835002,0.0749,0.0134968276,0.6694221714000002,-0.003555316375,-0.3647066475,0.0056885062,0.0,0.0
