Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.043,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0177491135,0.0177491135,-0.004046305375,-0.004046305375,0.0064740886,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.054,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.019405275700000002,0.0371543892,-0.005081406750000001,-0.009127712125,0.0081302508,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.056,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0197063961,0.056860785299999994,-0.005269606999999999,-0.014397319124999999,0.0084313712,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.038,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0169963125,0.0738570978,-0.0035758047499999997,-0.017973123874999997,0.0057212876,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.046,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0182007941,0.0920578919,-0.00432860575,-0.022301729624999996,0.0069257692,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.04,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0172974329,0.10935532479999999,-0.003764005,-0.026065734624999996,0.006022408,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.032,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.016092951299999998,0.12544827609999998,-0.003011204,-0.029076938624999996,0.0048179264,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.045,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0180502339,0.14349850999999997,-0.004234505625,-0.033311444249999995,0.006775209,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.047,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.0183513543,0.16184986429999998,-0.004422705875,-0.037734150125,0.0070763294,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.032,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.016092951299999998,0.17794281559999997,-0.003011204,-0.040745354124999994,0.0048179264,0.0,0.0
2024-01-01 02:30:00+00:00,10,0.0,0.0,0.032,0.0,0.0,15.0,50.0,0.0,0.1505602,0.0539,0.016092951299999998,0.19403576689999996,-0.003011204,-0.043756558125,0.0048179264,0.0,0.0
