Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.052,0.0,0.0,15.0,50.0,0.0,0.0396622,-0.01198,0.0165682711,0.0165682711,-0.0012890215,-0.0012890215,0.0020624344,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.063,0.0,0.0,15.0,50.0,0.0,0.0396622,-0.01198,0.0170045553,0.033572826400000005,-0.0015616991249999999,-0.002850720625,0.0024987186,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.065,0.0,0.0,15.0,50.0,0.0,0.0396622,-0.01198,0.0170838797,0.050656706100000004,-0.001611276875,-0.0044619975,0.002578043,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.079,0.0,0.0,15.0,50.0,0.0,0.0396622,-0.01198,0.0176391505,0.06829585660000001,-0.0019583211249999998,-0.006420318625,0.0031333138,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.306,0.0,0.0,15.0,50.0,0.0,0.0396866,-0.01196,0.0266499363,0.0949457929,-0.00759006225,-0.014010380874999999,0.0121440996,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.327,0.0,0.0,15.0,50.0,0.0,0.0396866,-0.01196,0.0274833549,0.1224291478,-0.008110948875,-0.022121329749999998,0.0129775182,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.316,0.0,0.0,15.0,50.0,0.0,0.0396866,-0.01196,0.0270468023,0.1494759501,-0.0078381035,-0.02995943325,0.0125409656,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.301,0.0,0.0,15.0,50.0,0.0,0.0396866,-0.01196,0.0264515033,0.1759274534,-0.007466041625,-0.037425474875,0.0119456666,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.296,0.0,0.0,15.0,50.0,0.0,0.03965,-0.01199,0.026242236699999998,0.2021696901,-0.00733525,-0.044760724875000005,0.0117364,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.297,0.0,0.0,15.0,50.0,0.0,0.03965,-0.01199,0.0262818867,0.2284515768,-0.007360031249999999,-0.052120756125,0.01177605,0.0,0.0
