Date,Step,SMP_MWh,Generation,Consumption,Charge_kW,Discharge_kW,SOC_kWh,SOC_%,Spill_kW,Import_Rate_kWh,Export_Rate_kWh,Step_Cost,Cum_Cost,Step_RL_Reward,Cum_RL_Reward,Energy_Component_EUR,Power_Component_EUR,Netting_Credit_EUR
2024-01-01 00:00:00+00:00,0,1e-05,0.0,0.154,0.0,0.154,15.0,50.0,0.0,0.1835002,0.0749,0.0114314233,0.0114314233,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:15:00+00:00,1,1e-05,0.0,0.165,0.0,0.165,14.837895,49.459649999999996,0.0,0.1835002,0.0749,0.0114314233,0.0228628466,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:30:00+00:00,2,1e-05,0.0,0.165,0.0,0.165,14.664211,48.88070333333333,0.0,0.1835002,0.0749,0.0114314233,0.0342942699,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:45:00+00:00,3,1e-05,0.0,0.163,0.0,0.163,14.490526,48.30175333333333,0.0,0.1835002,0.0749,0.0114314233,0.0457256932,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00+00:00,4,2.9999999999999997e-05,0.0,0.169,0.0,0.169,14.318947,47.72982333333333,0.0,0.1835002,0.0749,0.0114314233,0.0571571165,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:15:00+00:00,5,2.9999999999999997e-05,0.0,0.157,0.0,0.157,14.141053,47.13684333333333,0.0,0.1835002,0.0749,0.0114314233,0.0685885398,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:30:00+00:00,6,2.9999999999999997e-05,0.0,0.16,0.0,0.16,13.975789,46.58596333333334,0.0,0.1835002,0.0749,0.0114314233,0.08001996310000001,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:45:00+00:00,7,2.9999999999999997e-05,0.0,0.182,0.0,0.182,13.807368,46.02456,0.0,0.1835002,0.0749,0.0114314233,0.0914513864,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00+00:00,8,0.0,0.0,0.105,0.0,0.105,13.615789,45.38596333333333,0.0,0.1835002,0.0749,0.0114314233,0.1028828097,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:15:00+00:00,9,0.0,0.0,0.093,0.0,0.093,13.505263,45.01754333333333,0.0,0.1835002,0.0749,0.0114314233,0.11431423299999999,0.0,0.0,0.0,0.0,0.0
