KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,243.49,199.48 (-18.1 %),248.04 (+1.9 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),48.56 (+19.9 %)
Energy bought (kWh),3185.0,2613.4 (-17.9 %),3442.9 (+8.1 %)
Energy sold (kWh),821.9,133.1 (-83.8 %),969.9 (+18.0 %)
