controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,246.6468635951979,246.6468635951979,0.0,238.35936492119774,8.287498673999998,138.35726363029914,385.0041272254971,4.0,0.0,0.0,0.0,0.0,4017.9989999999857,3862.8380000000016,4.48,0.0,0,0.0,0.6184060573577881,1,True
self_consumption,Self-consumption,True,137.68051447259992,138.02348883004333,0.34297435744340304,126.3963870108,11.284127461800002,122.7857135741009,260.80920240414423,0.0,2219.062445983388,2006.5038574999985,0.0,0.0,2011.495142500001,1643.7755540166243,4.48,200.65038574999986,0,5.551115123125783e-17,1.2453579902648926,2,True
fixed_schedule,Fixed schedule,True,219.9116311175984,219.85269368196404,-0.05893743563435325,207.43247743959802,12.479153678000005,117.15892651669868,337.01162019866274,4.687368421052632,602.2271468144032,542.8569999999999,84.05628753462604,0.0,3559.1982875346093,3344.667140720219,4.48,54.285699999999984,0,0.0,1.9166760444641113,3,True
delayed_pv_charge,Delayed PV charge,True,143.80487778720033,144.14785214464374,0.34297435744340304,132.53893886210045,11.2659389251,123.25689174360663,267.4047438882504,0.0,2102.408157054887,1901.223361742029,0.0,0.0,2116.7756382579687,1760.4298429451192,4.48,190.1223361742029,0,1.1102230246251565e-16,1.2545688152313232,2,True
price_threshold,Price threshold,True,149.4888495829998,149.8318239404432,0.34297435744340304,137.67341657869986,11.815433004400003,122.73816660150332,272.56999054194654,0.0,2247.5122723545774,2032.1798258000017,292.61328177285316,0.0,2278.432455972849,1907.9390094182852,4.48,203.21798258000018,0,1.1102230246251565e-16,1.9107601642608643,3,True
price_rank_daily,Day-ahead price rank,True,139.97744427630013,140.32041863374354,0.34297435744340304,128.39346676670016,11.583977509700002,122.12907804599813,262.4494966797417,0.0,2419.506606155131,2187.404712055003,235.89993759556788,0.0,2066.4942255405654,1679.2313314404464,4.48,218.7404712055003,0,1.1102230246251565e-16,2.547524929046631,4,True
peak_shaving,Peak shaving,True,227.90418007839813,227.76638319733723,-0.137796881060906,223.43549719779827,4.468682880599999,99.66995291252896,327.4363361098662,5.607080856867207,351.0190379241265,315.26795491249993,51.0156913984159,0.0,3753.7467364859554,3562.8346534742855,2.9800000000000004,31.52679549124999,0,0.0,1.3370537757873535,2,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,169.2940418694992,169.3369138623775,0.04287199287827086,158.4286791058989,10.8653627641,107.97542815540504,277.3123420177825,3.499997688482055,1668.53579497474,1506.3285571606427,107.91145657876193,0.0,2619.5818994180677,2302.2136616040198,4.096,150.63285571606428,0,0.0,4.101459980010986,6,False
tariff_arbitrage,Tariff arbitrage,True,225.83922963989906,226.1252973309298,0.28606769103075425,213.40721816389888,12.4320114761,119.13976701271018,345.26506434364,0.6636842105263155,1898.595754197247,1716.6521681630131,1479.6847533565617,0.0,3781.031585193544,3443.92699915931,4.48,171.66521681630132,0,8.673617379884035e-19,5.232003211975098,6,False
price_oracle,Price threshold (foresight),False,143.1636658494003,143.5066402068437,0.34297435744340304,132.16922282270014,10.9944430266,122.9057296394872,266.41236984633093,0.0,2319.6151188209683,2097.2526447359155,253.02212546274382,0.0,2173.7684807268242,1796.2450066417848,4.48,209.72526447359155,0,5.551115123125783e-17,2.528062582015991,4,True
