KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,2027.36,1723.11 (-15.0 %),1860.19 (-8.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),137.08 (+6.8 %)
Energy bought (kWh),12190.6,12110.1 (-0.7 %),12939.3 (+6.1 %)
Energy sold (kWh),382.5,12.0 (-96.9 %),841.0 (+119.9 %)
