KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,424.60,383.30 (-9.7 %),422.09 (-0.6 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),38.79 (+9.1 %)
Energy bought (kWh),5156.5,4761.1 (-7.7 %),5411.2 (+4.9 %)
Energy sold (kWh),603.5,56.1 (-90.7 %),729.8 (+20.9 %)
