controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,1066.2853092328644,1066.2853092328644,0.0,1066.2853092328644,0.0,705.3016666664521,1771.5869758993165,4.0,0.0,0.0,0.0,0.0,5156.4770000000435,603.5379999999977,4.771999999999999,0.0,0,0.0,0.020353078842163086,1,True
self_consumption,Self-consumption,True,966.9192169569196,967.7207396350461,0.801522678126496,966.9192169569196,0.0,705.3016666664521,1673.0224063014982,0.0,601.8664210526296,546.9844450000013,0.0,0.0,4609.492555000009,1.6715789473684204,4.771999999999999,54.69844450000013,0,5.551115123125783e-17,0.04794478416442871,2,True
fixed_schedule,Fixed schedule,True,774.6713075842968,775.4728302624233,0.801522678126496,774.6713075842968,0.0,705.3016666664521,1480.7744969288754,0.0,1777.6201080332414,1608.1021475000032,1382.180299168974,0.0,4930.555151668984,208.09819113573428,6.271999999999999,160.8102147500003,0,1.1102230246251565e-16,0.05037665367126465,2,True
delayed_pv_charge,Delayed PV charge,True,966.9195119914466,967.7210346695731,0.801522678126496,966.9195119914466,0.0,705.3016666664521,1673.0227013360252,0.0,601.860688745708,546.9792715930046,0.0,0.0,4609.4977284070055,1.6773112542900652,4.771999999999999,54.697927159300455,0,5.551115123125783e-17,0.04816842079162598,2,True
price_threshold,Price threshold,True,737.432631556266,738.2341542343925,0.801522678126496,737.432631556266,0.0,705.3016666664521,1443.5358209008446,0.0,2641.547842105277,2387.7969275000023,2162.874432132974,0.0,4931.55450463298,124.86459002770074,6.271999999999999,238.77969275000024,0,5.551115123125783e-17,0.05106234550476074,2,True
price_rank_daily,Day-ahead price rank,True,729.5359709873329,730.3374936654594,0.801522678126496,729.5359709873329,0.0,705.3016666664521,1435.6391603319116,0.0,2671.2476565097036,2414.6010100000026,2155.3412299169054,0.0,4897.217219916908,87.63157340720221,6.271999999999999,241.46010100000026,0,5.551115123125783e-17,0.05034208297729492,2,True
tariff_arbitrage,Tariff arbitrage,True,794.589844664103,795.1859250777486,0.5960804136456317,794.589844664103,0.0,705.3016666664521,1500.4875917442007,1.0252598963815793,2552.3946168882535,2306.3621448400836,2310.1006088935533,0.0,5160.21546405349,361.2439920053001,6.271999999999999,230.63621448400835,0,0.0,0.36202025413513184,2,True
price_oracle,Price threshold (foresight),False,736.6195077827698,737.4210304608963,0.801522678126496,736.6195077827698,0.0,705.3016666664521,1442.7226971273485,0.0,2623.9472326869873,2371.912377500002,2106.914368421058,0.0,4891.478990921053,86.50513573407198,6.271999999999999,237.1912377500002,0,5.551115123125783e-17,0.053112030029296875,2,True
