KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,465.64,419.07 (-10.0 %),453.25 (-2.7 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),34.17 (+7.3 %)
Energy bought (kWh),5853.9,5332.6 (-8.9 %),5892.1 (+0.7 %)
Energy sold (kWh),712.2,45.7 (-93.6 %),605.4 (-15.0 %)
