KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost (USD),216.13,96.80 (-55.2 %),107.79 (-50.1 %)
Regret vs perfect foresight (USD),—,0.00 (0.0 %),10.99 (+5.1 %)
Energy bought (kWh),1165.3,919.6 (-21.1 %),1097.0 (-5.9 %)
Energy sold (kWh),391.1,39.4 (-89.9 %),217.1 (-44.5 %)
