KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,641.11,437.58 (-31.7 %),573.84 (-10.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),136.26 (+21.3 %)
Energy bought (kWh),3448.2,3285.1 (-4.7 %),4382.7 (+27.1 %)
Energy sold (kWh),403.7,24.1 (-94.0 %),1113.1 (+175.7 %)
