KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,646.12,429.16 (-33.6 %),573.41 (-11.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),144.25 (+22.3 %)
Energy bought (kWh),3466.3,3272.7 (-5.6 %),4350.6 (+25.5 %)
Energy sold (kWh),467.3,45.7 (-90.2 %),1126.1 (+141.0 %)
