controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,369.48429895639947,369.48429895639947,0.0,354.29792209749957,15.186376858800001,120.8975737748801,490.3818727312796,4.0,0.0,0.0,0.0,0.0,4365.071000000009,187.63999999999987,5.234,0.0,0,0.0,0.722332239151001,1,True
self_consumption,Self-consumption,True,359.6805099457988,360.0234843032422,0.342974357443403,344.43880292029917,15.2417070255,120.42358223008353,480.4470665333257,0.0,187.63999999999987,173.14509999999999,0.0,0.0,4191.925899999998,3.885780586188048e-16,5.234,17.31451,0,2.7755575615628914e-17,1.4310824871063232,2,True
fixed_schedule,Fixed schedule,True,367.98010722379837,368.13980465898294,0.15969743518458454,350.7024613825984,17.277645841000002,107.4651185110045,475.60492316998744,2.1374999999999997,2342.0821916897507,2115.4985529999994,2157.098427146814,0.0,4406.670874146829,2.656235457063712,5.234,211.54985529999993,0,1.1102230246251565e-16,2.232045888900757,3,True
delayed_pv_charge,Delayed PV charge,True,359.6805099457988,360.0234843032422,0.342974357443403,344.43880292029917,15.2417070255,120.42358223008353,480.4470665333257,0.0,187.63999999999987,173.14509999999999,0.0,0.0,4191.925899999998,3.885780586188048e-16,5.234,17.31451,0,2.7755575615628914e-17,1.469848871231079,2,True
price_threshold,Price threshold,True,362.86285820689994,363.2058325643433,0.342974357443403,347.9347962689991,14.9280619377,114.27911502729035,477.48494759163367,0.0,1529.8325766205,1384.4739004,1428.9924309141272,0.0,4409.589530514143,86.79985429362871,5.234,138.44739004000002,0,1.1102230246251565e-16,2.2207746505737305,3,True
price_rank_daily,Day-ahead price rank,True,355.9648099970988,356.3077843545422,0.342974357443403,343.09250428399895,12.872305713000001,111.461070965322,467.7688553198642,0.0,1868.3886177285312,1690.0207274999984,1718.237662049861,0.0,4393.287934549871,37.48904432132964,5.234,169.00207274999985,0,1.1102230246251565e-16,2.924583911895752,4,True
peak_shaving,Peak shaving,True,359.7593634612994,359.8806025012867,0.12123903998732057,351.4554993207992,8.3038641405,86.58301177050885,446.46361427179556,2.586027936419973,166.87063632924207,151.94402274754202,118.04045280717371,0.0,4331.167430059621,138.8098164779316,4.174,15.194402274754202,0,0.0,3.099612236022949,4,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,353.9455187081979,354.0150626308462,0.06954392264835904,344.611564379698,9.3339543288,89.86865856761845,443.8837211984647,3.1889315205165443,311.9744659527401,282.32747057785747,124.33446595274033,0.0,4207.07799537484,3.885780586188048e-16,5.234,28.232747057785748,0,0.0,3.196864604949951,4,True
tariff_arbitrage,Tariff arbitrage,True,356.3091551314985,356.6521294889419,0.342974357443403,342.27916689809916,14.029988233300001,108.27386302921063,464.92599251815255,0.0,1997.0036034319423,1806.0957520973207,1854.498220309466,0.0,4413.473468212178,45.13461687752255,5.216,180.60957520973207,0,5.551115123125783e-17,3.8876709938049316,4,True
price_oracle,Price threshold (foresight),False,361.818512732,362.16148708944337,0.342974357443403,347.7366290146993,14.081883717099998,114.47915209058999,476.64063918003336,0.0,1491.3598556786703,1349.7522697499953,1403.4359304709146,0.0,4418.754660720919,99.71607479224382,5.234,134.97522697499954,0,1.1102230246251565e-16,2.2258758544921875,3,True
