KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1013.97,782.17 (-22.9 %),945.39 (-6.8 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),163.22 (+16.1 %)
Energy bought (kWh),5853.9,5390.4 (-7.9 %),6466.5 (+10.5 %)
Energy sold (kWh),712.2,48.7 (-93.2 %),1143.7 (+60.6 %)
