KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,811.07,533.07 (-34.3 %),686.89 (-15.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),153.82 (+19.0 %)
Energy bought (kWh),4569.7,4113.6 (-10.0 %),5176.6 (+13.3 %)
Energy sold (kWh),768.3,32.0 (-95.8 %),1097.7 (+42.9 %)
