Timestamp,Price_SMP,Buy_Rate_kWh,Sell_Rate_kWh,Solar_Gen,Consumption,SoC_kWh,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.09357132950000001,0.033064845,0.0,1.102,4.4375,0.0,1.06875,0.03325,0.0,0.0015556233529375003,1
2012-06-30 01:00:00+00:00,0.0191019,0.09272495265000001,0.0322954115,0.0,0.732,4.4375,0.0,0.0,0.732,0.0,0.033937332669900004,1
2012-06-30 01:30:00+00:00,0.0182901,0.09121519935000001,0.030922908499999995,0.0,0.682,4.4375,0.0,0.0,0.682,0.0,0.031104382978350005,1
2012-06-30 02:00:00+00:00,0.01545495,0.085942500325,0.026129545749999997,0.0,0.436,4.4375,0.0,0.0,0.436,0.0,0.01873546507085,1
2012-06-30 02:30:00+00:00,0.0112791,0.07817642085000001,0.0190694735,0.0,0.212,5.15,1.5,0.0,1.712,0.0,0.06691901624760001,1
2012-06-30 03:00:00+00:00,0.0105534,0.07682679290000001,0.017842538999999998,0.0,0.312,5.862500000000001,1.5,0.0,1.812,0.0,0.06960507436740002,1
2012-06-30 03:30:00+00:00,0.01114995,0.077936232825,0.01885112075,0.0,0.256,6.575000000000001,1.5,0.0,1.756,0.0,0.06842801242035,1
2012-06-30 04:00:00+00:00,0.01064565,0.07699835577500001,0.017998505249999998,0.0,0.278,7.287500000000001,1.5,0.0,1.778,0.0,0.06845153828397502,1
2012-06-30 04:30:00+00:00,0.0095325,0.07492816375000001,0.0161165125,0.0,0.278,8.0,1.5,0.0,1.778,0.0,0.06661113757375,1
2012-06-30 05:00:00+00:00,0.0081918,0.1219347833,0.013849803,0.0,0.236,8.0,0.0,0.0,0.236,0.0,0.0143883044294,1
2012-06-30 05:30:00+00:00,0.0119925,0.12900317375,0.020275612499999998,0.0,0.288,8.0,0.0,0.0,0.288,0.0,0.01857645702,1
2012-06-30 06:00:00+00:00,0.01367145,0.132125618075,0.02311419825,0.0,0.184,8.0,0.0,0.0,0.184,0.0,0.012155556862900001,1
2012-06-30 06:30:00+00:00,0.01389285,0.132537368975,0.023488517249999997,0.0,0.29,8.0,0.0,0.0,0.29,0.0,0.019217918501374998,1
2012-06-30 07:00:00+00:00,0.0148953,0.13440168554999998,0.0251833505,0.0,0.206,8.0,0.0,0.0,0.206,0.0,0.013843373611649997,1
2012-06-30 07:30:00+00:00,0.0171954,0.1386793199,0.029072109,0.0,0.558,8.0,0.0,0.0,0.558,0.0,0.0386915302521,1
2012-06-30 08:00:00+00:00,0.018204,0.140555074,0.03077734,0.026,1.242,8.0,0.0,0.0,1.216,0.0,0.085457484992,1
