KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,242.88,202.85 (-16.5 %),235.07 (-3.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),32.21 (+13.3 %)
Energy bought (kWh),3185.0,2567.7 (-19.4 %),3101.8 (-2.6 %)
Energy sold (kWh),821.9,136.0 (-83.5 %),694.3 (-15.5 %)
