KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,926.29,642.58 (-30.6 %),664.45 (-28.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),21.87 (+2.4 %)
Energy bought (kWh),4569.7,3968.3 (-13.2 %),4072.2 (-10.9 %)
Energy sold (kWh),768.3,26.2 (-96.6 %),144.7 (-81.2 %)
