KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,245.52,213.31 (-13.1 %),250.95 (+2.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),37.64 (+15.3 %)
Energy bought (kWh),3099.7,2773.3 (-10.5 %),3384.9 (+9.2 %)
Energy sold (kWh),455.3,25.8 (-94.3 %),640.4 (+40.7 %)
