Timestamp,Price_SMP,Buy_Rate_kWh,Sell_Rate_kWh,Solar_Gen,Consumption,SoC_kWh,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.06350954,0.007567,0.0,0.16,4.91578947368421,0.0,0.16,0.0,-0.0,0.0,1
2012-06-30 01:00:00+00:00,0.0191019,0.062954318,0.0071119,0.0,0.26,4.778947368421052,0.0,0.26,0.0,-0.0,0.0,1
2012-06-30 01:30:00+00:00,0.0182901,0.061963922,0.0063001,0.0,0.196,4.67578947368421,0.0,0.196,0.0,-0.0,0.0,1
2012-06-30 02:00:00+00:00,0.01545495,0.058505039,0.00346495,0.0,0.18,4.581052631578947,0.0,0.18,0.0,-0.0,0.0,1
2012-06-30 02:30:00+00:00,0.0112791,0.053410502,-0.0007109,0.0,0.216,4.581052631578947,0.0,0.0,0.216,0.0,0.005768334216,1
2012-06-30 03:00:00+00:00,0.0105534,0.052525148,-0.0014366,0.0,0.264,4.937668419578947,0.75077008,0.0,1.01477008,0.0,0.026650474318985918,1
2012-06-30 03:30:00+00:00,0.01114995,0.053252939,-0.00084005,0.0,0.18,4.937668419578947,0.0,0.0,0.18,0.0,0.004792764509999999,1
2012-06-30 04:00:00+00:00,0.01064565,0.051564093,-0.00134435,0.0,0.18,5.6501684195789466,1.5,0.0,1.68,0.0,0.043313838119999996,1
2012-06-30 04:30:00+00:00,0.0095325,0.05020605,-0.0024575,0.0,0.24,6.362668419578947,1.5,0.0,1.74,0.0,0.0436792635,1
2012-06-30 05:00:00+00:00,0.0081918,0.051998596,-0.0037982,0.0,0.214,7.075168419578947,1.5,0.0,1.714,0.0,0.044562796772,1
2012-06-30 05:30:00+00:00,0.0119925,0.05663545,2.5e-06,0.0,0.188,7.075168421052212,0.0,-2.7992036e-09,0.1880000027992036,0.0,0.005323732379267077,1
2012-06-30 06:00:00+00:00,0.01367145,0.058683769,0.00168145,0.0,0.19,6.975168421052213,0.0,0.19,0.0,-0.0,0.0,1
2012-06-30 06:30:00+00:00,0.01389285,0.058953877,0.00190285,0.0,0.364,6.783589473683792,0.0,0.364,0.0,-0.0,0.0,1
2012-06-30 07:00:00+00:00,0.0148953,0.060176866,0.0029053,0.0,0.738,6.395168421052213,0.0,0.738,0.0,-0.0,0.0,1
2012-06-30 07:30:00+00:00,0.0171954,0.062982988,0.0052054,0.0,0.446,6.160431578946949,0.0,0.446,0.0,-0.0,0.0,1
2012-06-30 08:00:00+00:00,0.018204,0.06421348,0.006214,0.0,0.176,6.067799999999581,0.0,0.176,0.0,-0.0,0.0,1
2012-06-30 08:30:00+00:00,0.0197415,0.06608923,0.0077515,0.212,0.262,6.041484210525897,0.0,0.05,1.3877787807814457e-17,0.0,4.585861551609227e-19,1
2012-06-30 09:00:00+00:00,0.0208485,0.06743977,0.0088585,0.188,0.192,6.039378947368002,0.0,0.004,3.469446951953614e-18,0.0,1.169893522334764e-19,1
2012-06-30 09:30:00+00:00,0.0212544,0.067934968,0.0092644,0.438,0.208,6.148628947368002,0.23,0.0,0.0,-0.0,0.0,1
2012-06-30 10:00:00+00:00,0.0207747,0.067349734,0.0087847,0.65,0.204,6.360478947368002,0.446,0.0,0.0,-0.0,0.0,1
2012-06-30 10:30:00+00:00,0.0196431,0.065969182,0.0076531,0.7,0.28,6.559978947368002,0.42,0.0,0.0,-0.0,0.0,1
2012-06-30 11:00:00+00:00,0.0194463,0.065729086,0.0074563,0.726,0.208,6.806028947368002,0.518,0.0,0.0,-0.0,0.0,1
