KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,176.96,128.60 (-27.3 %),172.30 (-2.6 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),43.70 (+24.7 %)
Energy bought (kWh),2330.6,1692.6 (-27.4 %),2432.9 (+4.4 %)
Energy sold (kWh),782.1,26.7 (-96.6 %),779.6 (-0.3 %)
