KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,354.52,164.27 (-53.7 %),281.95 (-20.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),117.68 (+33.2 %)
Energy bought (kWh),2171.0,1522.1 (-29.9 %),2356.0 (+8.5 %)
Energy sold (kWh),1009.2,164.9 (-83.7 %),1024.3 (+1.5 %)
