KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,2027.36,1758.20 (-13.3 %),1895.22 (-6.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),137.01 (+6.8 %)
Energy bought (kWh),12190.6,12033.2 (-1.3 %),13181.8 (+8.1 %)
Energy sold (kWh),382.5,11.1 (-97.1 %),1136.7 (+197.2 %)
