KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,988.03,723.35 (-26.8 %),805.65 (-18.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),82.30 (+8.3 %)
Energy bought (kWh),4741.6,4390.9 (-7.4 %),5005.4 (+5.6 %)
Energy sold (kWh),554.7,71.4 (-87.1 %),665.4 (+20.0 %)
