KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,158.30,93.44 (-41.0 %),155.19 (-2.0 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),61.75 (+39.0 %)
Energy bought (kWh),2471.0,1395.3 (-43.5 %),2431.0 (-1.6 %)
Energy sold (kWh),1453.2,237.0 (-83.7 %),1291.7 (-11.1 %)
