controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,250.8167193189003,250.8167193189003,0.0,243.49341248599976,7.323306832800002,89.91636163890851,340.73308095780885,4.0,0.0,0.0,0.0,0.0,3184.9710000000023,821.8879999999974,3.492,0.0,0,0.0,0.7188661098480225,1,True
self_consumption,Self-consumption,True,214.01275702400005,214.35573138144346,0.342974357443403,206.14965067869983,7.8631063456,87.04754309708761,301.4032744785311,0.0,748.972614958446,679.7477850000001,0.0,0.0,2505.2232150000054,72.91538504155127,3.492,67.97477850000001,0,5.551115123125783e-17,1.4568281173706055,2,True
fixed_schedule,Fixed schedule,True,234.9478606824006,235.18038014802934,0.232519465628755,228.16396548880044,6.7838951936,74.85731235859373,310.0376925066231,1.2882000000000007,1488.4234046537372,1345.8783326999967,1066.5363409418276,0.0,2905.6290082418723,400.0009362880882,3.492,134.58783326999966,0,5.551115123125783e-17,4.352483749389648,6,False
delayed_pv_charge,Delayed PV charge,True,214.06908759940004,214.41206195684344,0.342974357443403,206.30948295059972,7.759604649,87.20480543689348,301.6168673937369,0.0,746.1563345350756,677.2060919179092,0.0,0.0,2507.764908082095,75.73166546492105,3.492,67.72060919179093,0,5.551115123125783e-17,1.4362471103668213,2,True
price_threshold,Price threshold,True,233.97383037140082,234.04652649415326,0.07269612275242465,226.65828327000062,7.315547101599999,89.88588046400558,323.9324069581588,3.152168421052634,1240.9860405540142,1120.7953415999962,917.1707915706378,0.0,2981.346449970677,498.07275101662015,2.854,112.07953415999961,0,5.551115123125783e-17,2.9010541439056396,4,True
price_rank_daily,Day-ahead price rank,True,223.55174353360087,223.89471789104428,0.342974357443403,219.12917275590095,4.422570777700001,84.37681682352657,308.27153471457086,0.0,1599.3124727667555,1447.179506671997,1137.7727710008298,0.0,2875.56426432884,360.3482982340716,3.492,144.7179506671997,0,5.551115123125783e-17,4.384002923965454,6,False
peak_shaving,Peak shaving,True,233.1089766570003,233.36733786661685,0.2583612096165387,229.17281406710026,3.9361625900999995,69.83912603669222,303.2064639033091,0.9868160227206141,335.4542920666895,305.6100233686041,46.456153069699035,0.0,2925.8171297010485,532.8898610030072,1.992,30.561002336860412,0,0.0,4.705791473388672,6,False
self_consumption_peak_shaving,Self-consumption + peak shaving,True,210.64500102970032,210.8639396953464,0.21893866564608688,208.2572430347003,2.3877579952000008,71.47497229400045,282.33891198934685,1.4465885172512847,802.6197841683913,726.7900961205844,79.62560735036837,0.0,2537.8065112298586,98.89382318197536,2.854,72.67900961205844,0,0.0,4.7166948318481445,6,False
tariff_arbitrage,Tariff arbitrage,True,234.18053223399943,234.51141211490707,0.33087988090764625,229.1257660202993,5.054766213800001,90.77674380620367,325.28815592111073,0.14105400328947437,1176.4692204497967,1065.4294701528195,968.9490185144848,0.0,3088.490548361659,614.367798064686,2.726,106.54294701528195,0,6.938893903907228e-18,5.844047784805298,6,True
price_oracle,Price threshold (foresight),False,231.64652550470132,231.98949986214473,0.342974357443403,225.4763832665011,6.170142238399999,92.64099294732941,324.63049280947416,0.0,1195.1228038781178,1082.3983304999997,862.8521289529081,0.0,2965.4247984529,489.61732507479155,2.726,108.23983304999997,0,1.1102230246251565e-16,3.719116449356079,5,True
