KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1176.20,904.68 (-23.1 %),1032.24 (-12.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),127.56 (+10.8 %)
Energy bought (kWh),6218.9,5396.5 (-13.2 %),6279.4 (+1.0 %)
Energy sold (kWh),988.9,25.1 (-97.5 %),895.0 (-9.5 %)
