scenario,household_id,interval_minutes,pv_scale,scheme,paket_id,contracted_power_kw,total_consumption_kwh,total_generation_kwh,total_imported_kwh,total_exported_kwh,peak_import_kw,energy_eur,power_eur,fixed_eur,credit_eur,total_cost_eur,segment,has_pv,battery_kwh,dataset,Actual_Load_kWh,Actual_PV_kWh,Scenario,role,neto_eur,ddv_eur,bruto_eur,dobropis_eur,fiksni_del_eur,spremenljivi_del_eur,prevzeto_kwh,oddano_kwh,deljeno_kwh,neizrabljeno_kwh,lastna_raba_kwh
aktivni,Fluvius_PV_006,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,8.712,4975.584999999906,3921.4309999999914,4840.913999999888,3786.759999999995,13.068,740.5615427438105,6.390880020000001,357.2075067163407,155.08340099999947,1104.1599294801042,Fluvius_PV,True,0.0,Fluvius_PV,4975.585,3921.431,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_007,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,2.2213333333333334,1770.473000000004,2656.0210000000143,1728.5180000000112,2614.066000000002,3.332,184.22404830540293,4.1474649580000005,101.87642786323832,140.0690574000003,290.24794112670116,Fluvius_PV,True,0.0,Fluvius_PV,1770.4730000000002,2656.021,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_008,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,3.7119999999999997,2163.7549999999483,942.8639999999835,2102.7109999999625,881.8199999999946,5.568,341.59459428959457,5.180920541999999,160.5165564443305,43.97657700000075,507.2920712759937,Fluvius_PV,True,0.0,Fluvius_PV,2163.755,942.864,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_009,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,3.048,1742.8869999999952,2375.4870000000024,1639.6209999999999,2272.2210000000023,4.572,155.17040607780007,4.971081612,134.39599848393775,141.1795249000004,294.5374861737028,Fluvius_PV,True,0.0,Fluvius_PV,1742.887,2375.487,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_010,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,3.52,1689.6559999999774,2171.2830000000013,1628.5499999999868,2110.1770000000056,5.28,167.82227145979786,4.860521232000001,152.96362294606922,113.98636130000068,325.6464156378061,Fluvius_PV,True,0.0,Fluvius_PV,1689.656,2171.2830000000004,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_001,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,8.613333333333333,4681.79400000004,3583.4660000000104,4547.273000000026,3448.945000000004,12.92,710.1632262573984,16.978934168,353.32613884693893,82.60275050000033,1080.4682992722016,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4681.794,3583.4660000000003,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_002,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,4.069333333333334,2413.6889999998957,626.6129999999883,2405.5539999999,618.477999999994,6.104,396.27857323218615,3.7263938320000003,174.57340180327768,37.98513720000039,574.578368867518,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2413.6890000000003,626.613,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_003,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,9.816,4887.888999999985,2668.0290000000227,4811.147999999958,2591.288000000008,14.724,744.4802971262029,15.359890728,400.6368685148184,81.25217320000066,1160.4770563687964,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4887.889,2668.0289999999995,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_004,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,3.669333333333333,2661.913999999971,2084.536999999996,2574.9979999999746,1997.621000000002,5.504,390.2668443187971,3.1548162379999996,158.83812628941965,93.96780690000148,552.2597868462944,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2661.9139999999998,2084.537,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_005,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,5.256,3991.5120000000047,2744.1910000000257,3939.1149999999893,2691.793999999997,7.884,559.0469028198042,4.5903894119999995,221.25472087095625,138.93258660000092,784.8920131027979,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,3991.5119999999997,2744.191,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_006,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,5.448,6273.364999999944,3680.4200000000033,6187.554999999889,3594.6099999999915,8.172,1103.500141767195,7.993422612,228.80765377423415,97.26512200000074,1340.301218153496,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,6273.365,3680.42,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_007,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,6.925333333333334,4892.77000000001,3812.7160000000185,4797.338000000002,3717.283999999999,10.388,735.0543500377956,14.232682533999998,286.92327448830844,152.7628086000018,1036.2103070601036,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4892.7699999999995,3812.716,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_008,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,4.501333333333333,2897.076999999963,2451.230000000021,2849.4309999999646,2403.5840000000094,6.752,437.27857790700045,2.24118041,191.5675003411038,76.06639060000096,631.0872586580978,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2897.077,2451.23,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_009,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,5.570666666666667,7580.561000000041,1455.4989999999962,7481.754999999996,1356.692999999999,8.356,1276.8112049943904,9.951219571999998,233.63313904138363,107.9775787000009,1520.3955636078867,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,7580.561,1455.4989999999998,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_EV_010,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,6.173333333333333,1950.1389999999897,4541.649000000032,1888.5630000000097,4480.073000000018,9.26,120.84314387580503,11.372748547999999,257.3409552419138,233.91389169999928,389.5568476657024,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,1950.1390000000001,4541.649,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_001,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,6.168,9391.412302435207,5528.556261963401,9391.412302435207,5528.556261963401,11.838947200000002,109.3986440926024,1.7209680177,257.13115121592165,815.0344360224005,368.250763326146,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,5029.903,2038.6170000000002,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_002,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,4.653333333333333,9123.317246061059,5199.245123113301,9123.317246061059,5199.245123113301,11.782947200000002,105.22271075509975,2.1636310497,197.5469052370152,771.9304223463006,304.93324704174006,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,4771.084,1709.3,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_003,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,4.733333333333333,10178.924220624263,4986.537626615111,10178.924220624263,4986.537626615111,11.586947200000001,289.4686491963008,2.0798730537,200.69396035887377,740.9586909210012,492.2424826087282,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,5332.7119999999995,1014.374,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_004,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,5.882666666666666,10248.312968440236,6663.14575894552,10248.312968440236,6663.14575894552,11.818947200000002,-41.75152614930461,1.8014891801,245.90665445969913,993.5699135344147,205.95661749036245,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,3270.0019999999995,518.0649999999999,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_005,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,4.192,7356.989027006915,6808.38778638399,7356.989027006915,6808.38778638399,11.066947200000001,-295.2085874074002,2.0863471017,179.3988864944241,991.4978627638983,-113.72335381116785,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,2915.105,3225.209,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_006,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,3.469333333333333,3408.882999999947,1955.61699999999,3344.5959999999686,1891.3299999999956,5.204,538.5462802242065,3.5661019240000003,150.97048776942557,85.82450800000109,693.0828699176981,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,3408.8830000000003,1955.617,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_007,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,3.656,2433.144999999875,2511.131000000003,2354.992999999891,2432.979000000002,5.484,264.9281038684006,6.031119234,158.31361695378277,152.28802710000042,429.2728400561946,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2433.145,2511.1310000000003,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_008,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,3.4346666666666668,3612.248999999961,1139.979999999992,3531.340999999961,1059.0719999999953,5.152,586.5701340311998,5.372923934000001,149.60676468117538,66.19013880000082,741.5498226463048,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,3612.249,1139.98,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_009,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,5.498666666666666,2865.202999999832,3546.161000000056,2846.253999999838,3527.212000000009,8.248,230.96899502899436,9.767562616000001,230.80078954594737,249.5901938000003,471.5373471908641,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2865.203,3546.161,Aktivni,,,,,,,,,,,,
aktivni,Fluvius_PV_HP_010,15.0,1.0,si_samooskrba,GENI_SAMO_AKTIVNI,5.093333333333333,2819.539999999956,2181.9990000000066,2687.6589999999637,2050.117999999992,7.64,371.92278786539634,4.440341108,214.85570848920764,106.11714320000063,591.2188374626958,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2819.54,2181.999,Aktivni,,,,,,,,,,,,
dinamicni,Fluvius_001,15.0,1.0,si_dobava,GENI_DINAMICNI,3.0506666666666664,2254.7309999999115,0.0,2254.7309999999115,0.0,4.576,353.32720069979644,3.16304863,148.84769783767038,0.0,505.33794716749946,Fluvius,False,0.0,Fluvius,2254.731,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_002,15.0,1.0,si_dobava,GENI_DINAMICNI,3.3653333333333335,2513.379999999965,0.0,2513.379999999965,0.0,5.048,365.24747858739653,5.9330233759999995,161.22611425131055,0.0,532.4066162147014,Fluvius,False,0.0,Fluvius,2513.38,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_003,15.0,1.0,si_dobava,GENI_DINAMICNI,4.0,2863.60899999996,0.0,2863.60899999996,0.0,6.0,436.7196492930047,4.65415902,186.19275314952316,0.0,627.5665614625045,Fluvius,False,0.0,Fluvius,2863.609,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_004,15.0,1.0,si_dobava,GENI_DINAMICNI,3.1253333333333333,2764.862999999951,0.0,2764.862999999951,0.0,4.688,427.9839322814011,2.1973183819999997,151.78494921186208,0.0,581.9661998753002,Fluvius,False,0.0,Fluvius,2764.8630000000003,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_005,15.0,1.0,si_dobava,GENI_DINAMICNI,2.5306666666666664,734.0019999999062,0.0,734.0019999999062,0.0,3.796,116.23142110080032,3.577734286,128.39183860908585,0.0,248.20099399589768,Fluvius,False,0.0,Fluvius,734.002,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_006,15.0,1.0,si_dobava,GENI_DINAMICNI,2.5146666666666664,2343.007999999977,0.0,2343.007999999977,0.0,3.772,346.28730151239876,5.293953322,127.76242799941105,0.0,479.3436828337994,Fluvius,False,0.0,Fluvius,2343.008,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_007,15.0,1.0,si_dobava,GENI_DINAMICNI,3.7119999999999997,4470.987000000004,0.0,4470.987000000004,0.0,5.568,682.3975988508054,4.331076036,174.86335479316406,0.0,861.5920296798952,Fluvius,False,0.0,Fluvius,4470.987,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_008,15.0,1.0,si_dobava,GENI_DINAMICNI,2.6213333333333333,2544.0750000000917,0.0,2544.0750000000917,0.0,3.932,405.1332496142002,5.1913687699999995,131.9585011784772,0.0,542.2831195627008,Fluvius,False,0.0,Fluvius,2544.075,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_009,15.0,1.0,si_dobava,GENI_DINAMICNI,3.7439999999999998,2117.6019999998753,0.0,2117.6019999998753,0.0,5.616,332.0431850707957,6.209520156000001,176.12217573397396,0.0,514.3748809607995,Fluvius,False,0.0,Fluvius,2117.6020000000003,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_010,15.0,1.0,si_dobava,GENI_DINAMICNI,4.762666666666667,3642.9319999999266,0.0,3642.9319999999266,0.0,7.144,557.5432281688016,4.71210691,216.19467925791028,0.0,778.4500143366947,Fluvius,False,0.0,Fluvius,3642.9320000000002,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_011,15.0,1.0,si_dobava,GENI_DINAMICNI,2.7626666666666666,1725.482999999911,0.0,1725.482999999911,0.0,4.144,258.5365886642001,5.340313888000001,137.51829861731602,0.0,401.3952011694998,Fluvius,False,0.0,Fluvius,1725.4830000000002,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_012,15.0,1.0,si_dobava,GENI_DINAMICNI,2.925333333333333,2406.080999999918,0.0,2406.080999999918,0.0,4.388,356.77140140240033,0.7953547559999999,143.91731128694198,0.0,501.4840674453972,Fluvius,False,0.0,Fluvius,2406.081,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_013,15.0,1.0,si_dobava,GENI_DINAMICNI,6.541333333333333,12422.630999999907,0.0,12422.630999999907,0.0,9.812,1801.0086653346,13.108731692000001,286.16420704984176,0.0,2100.2816040764133,Fluvius,False,0.0,Fluvius,12422.631000000001,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_014,15.0,1.0,si_dobava,GENI_DINAMICNI,2.5573333333333332,1037.8959999999165,0.0,1037.8959999999165,0.0,3.836,158.95648748920092,4.9773696979999995,129.44085726142453,0.0,293.37471444860086,Fluvius,False,0.0,Fluvius,1037.8960000000002,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_015,15.0,1.0,si_dobava,GENI_DINAMICNI,1.8533333333333333,1023.1449999999934,0.0,1023.1449999999934,0.0,2.78,160.55478960319874,2.8609880599999995,101.7467719079787,0.0,265.1625495711998,Fluvius,False,0.0,Fluvius,1023.1450000000001,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_016,15.0,1.0,si_dobava,GENI_DINAMICNI,6.898666666666667,5211.46699999935,0.0,5211.46699999935,0.0,10.348,714.8075510204001,1.142066758,300.22105361838464,0.0,1016.1706713966948,Fluvius,False,0.0,Fluvius,5211.467,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_017,15.0,1.0,si_dobava,GENI_DINAMICNI,5.541333333333333,3284.891999999941,0.0,3284.891999999941,0.0,8.312,499.89201520899854,1.510144944,246.82601569747283,0.0,748.228175850504,Fluvius,False,0.0,Fluvius,3284.892,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_018,15.0,1.0,si_dobava,GENI_DINAMICNI,3.888,3504.2690000000716,0.0,3504.2690000000716,0.0,5.832,538.7042276547961,7.125247290000002,181.78687591535927,0.0,727.6163508601994,Fluvius,False,0.0,Fluvius,3504.2690000000002,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_019,15.0,1.0,si_dobava,GENI_DINAMICNI,2.6266666666666665,2097.2210000000136,0.0,2097.2210000000136,0.0,3.94,319.3511315597988,3.462635596,132.16830460943453,0.0,454.98207176530013,Fluvius,False,0.0,Fluvius,2097.221,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_020,15.0,1.0,si_dobava,GENI_DINAMICNI,2.9760000000000004,1330.5979999998603,0.0,1330.5979999998603,0.0,4.464,210.95307089179994,3.142170444,145.91044646352142,0.0,360.00568779930035,Fluvius,False,0.0,Fluvius,1330.5980000000002,0.0,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_001,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.9546666666666668,6725.255426838373,6180.191688728502,6725.255426838373,6180.191688728502,12.886947200000002,-540.1476832970011,7.7131790393,184.4094211160135,1124.9967127270995,-348.02508314191715,Fluvius_PV,True,30.0,Fluvius_PV,2862.1769999999997,3229.29,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_002,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,2.6373333333333333,6051.951532872352,6345.22462096151,6051.951532872352,6345.22462096151,12.222947200000002,-640.6747644466986,9.405003043999999,132.5879120665596,1138.1440710202971,-498.68184933604937,Fluvius_PV,True,30.0,Fluvius_PV,1618.9650000000001,2751.774,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_003,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,1.8346666666666664,5799.185088084876,6580.469736118691,5799.185088084876,6580.469736118691,11.7549472,-703.081895317398,10.553493999900002,101.01245942931006,1172.1816973204018,-591.5159418881673,Fluvius_PV,True,30.0,Fluvius_PV,1121.004,2728.031,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_004,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,2.7439999999999998,6954.986620461995,5922.20911962339,6954.986620461995,5922.20911962339,11.7069472,-512.8759391709993,11.3149589639,136.78398673374372,1081.1776856421966,-364.7769934734289,Fluvius_PV,True,30.0,Fluvius_PV,1045.139,754.3109999999999,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_005,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.3946666666666663,5866.582067213563,6471.021053904594,5866.582067213563,6471.021053904594,11.918947200000002,-659.5751609823001,7.6332034449,162.38003474397888,1151.0691984557009,-489.56192279345186,Fluvius_PV,True,30.0,Fluvius_PV,1397.6019999999999,2867.209,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_006,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,8.712,4975.584999999906,3921.4309999999914,4840.913999999888,3786.759999999995,13.068,474.32212565339944,6.390880020000001,371.5543050649568,223.11814314000017,852.2673107384016,Fluvius_PV,True,0.0,Fluvius_PV,4975.585,3921.431,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_007,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,2.2213333333333334,1770.473000000004,2656.0210000000143,1728.5180000000112,2614.066000000002,3.332,99.2437502218005,4.1474649580000005,116.2232259335624,174.83954498000008,219.61444111339952,Fluvius_PV,True,0.0,Fluvius_PV,1770.4730000000002,2656.021,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_008,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.7119999999999997,2163.7549999999483,942.8639999999835,2102.7109999999625,881.8199999999946,5.568,294.0242835713986,5.180920541999999,174.86335479316406,51.446355980000085,474.06855890649985,Fluvius_PV,True,0.0,Fluvius_PV,2163.755,942.864,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_009,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.048,1742.8869999999952,2375.4870000000024,1639.6209999999999,2272.2210000000023,4.572,95.11173210100048,4.971081612,148.74279655423348,166.49953769999965,248.82561026719824,Fluvius_PV,True,0.0,Fluvius_PV,1742.887,2375.487,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_010,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.52,1689.6559999999774,2171.2830000000013,1628.5499999999868,2110.1770000000056,5.28,106.81104933479958,4.860521232000001,167.31042129463697,151.72286598000002,278.9819918614973,Fluvius_PV,True,0.0,Fluvius_PV,1689.656,2171.2830000000004,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_001,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,8.613333333333333,4681.79400000004,3583.4660000000104,4547.273000000026,3448.945000000004,12.92,528.7809065259994,16.978934168,367.67293691717697,161.51856908000056,913.4327776111054,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4681.794,3583.4660000000003,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_002,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,4.069333333333334,2413.6889999998957,626.6129999999883,2405.5539999999,618.477999999994,6.104,343.30831653480044,3.7263938320000003,188.9202019567576,43.35788791000002,535.9549123234964,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2413.6890000000003,626.613,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_003,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,9.816,4887.888999999985,2668.0290000000227,4811.147999999958,2591.288000000008,14.724,581.6819922367957,15.359890728,414.98366658512697,129.76832402999986,1012.0255495496955,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4887.889,2668.0289999999995,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_004,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.669333333333333,2661.913999999971,2084.536999999996,2574.9979999999746,1997.621000000002,5.504,294.8990760231976,3.1548162379999996,173.18492435978334,125.99391332000025,471.2388166209991,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2661.9139999999998,2084.537,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_005,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,5.256,3991.5120000000047,2744.1910000000257,3939.1149999999893,2691.793999999997,7.884,456.80664230959616,4.5903894119999995,235.60152042929158,169.58345096000048,696.9985521509,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,3991.5119999999997,2744.191,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_006,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,5.448,6273.364999999944,3680.4200000000033,6187.554999999889,3594.6099999999915,8.172,844.2704985685962,7.993422612,243.15445243968497,179.3894500199993,1095.418373620301,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,6273.365,3680.42,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_007,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,6.925333333333334,4892.77000000001,3812.7160000000185,4797.338000000002,3717.283999999999,10.388,576.8492457434005,14.232682533999998,301.27007169464906,215.84034047000014,892.3519999719956,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4892.7699999999995,3812.716,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_008,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,4.501333333333333,2897.076999999963,2451.230000000021,2849.4309999999646,2403.5840000000094,6.752,315.9746873634004,2.24118041,205.91429841127425,123.0540331399999,524.1301661848019,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2897.077,2451.23,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_009,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,5.570666666666667,7580.561000000041,1455.4989999999962,7481.754999999996,1356.692999999999,8.356,1057.7444002254047,9.951219571999998,247.9799368428257,125.10838837999991,1315.675556640295,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,7580.561,1455.4989999999998,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_EV_010,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,6.173333333333333,1950.1389999999897,4541.649000000032,1888.5630000000097,4480.073000000018,9.26,-11.081902730599749,11.372748547999999,271.6877530242354,306.6085707300013,271.9785988416018,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,1950.1390000000001,4541.649,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_001,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,6.168,9052.841298847816,5128.726459182495,9052.841298847816,5128.726459182495,13.010947200000002,-101.78720720669874,6.8785583851,271.47794988110417,962.8117894866003,176.56930105954703,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,5029.903,2038.6170000000002,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_002,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,4.653333333333333,8936.405054415825,4962.459719538586,8936.405054415825,4962.459719538586,12.7869472,-118.18962190070086,8.4650430783,211.89370330724654,951.3355644134004,102.16912448490362,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,4771.084,1709.3,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_003,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,4.733333333333333,10131.315679174302,4888.509933384444,10131.315679174302,4888.509933384444,13.034947200000001,31.65383592739863,9.1342486441,215.04075814108018,944.7026740804987,255.82884271265075,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,5332.7119999999995,1014.374,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_004,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,5.882666666666666,9205.001102001066,5662.617314629725,9205.001102001066,5662.617314629725,12.890947200000001,-208.98039853109873,8.3220960981,260.2534522418014,1051.3717475661006,59.59514980873922,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,3270.0019999999995,518.0649999999999,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_005,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,4.192,6605.531343159414,5965.2973996749915,6605.531343159414,5965.2973996749915,11.7669472,-483.5283808695021,6.0437237711,193.74568487184516,1076.4675045934996,-283.73897222666983,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,2915.105,3225.209,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_006,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.469333333333333,3408.882999999947,1955.61699999999,3344.5959999999686,1891.3299999999956,5.204,447.4617602400018,3.5661019240000003,165.3172858397225,112.59767274000005,616.3451480038019,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,3408.8830000000003,1955.617,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_007,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.656,2433.144999999875,2511.131000000003,2354.992999999891,2432.979000000002,5.484,213.91525302979966,6.031119234,172.66041589758137,189.87150330000017,392.606788161399,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2433.145,2511.1310000000003,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_008,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,3.4346666666666668,3612.248999999961,1139.979999999992,3531.340999999961,1059.0719999999953,5.152,481.3023730622009,5.372923934000001,163.95356246334782,79.7367998399997,650.628859459603,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,3612.249,1139.98,Dinamicni,,,,,,,,,,,,
