Dataset,Household,Option,Paket_ID,Variant,Buyback,Cost_EUR,Energy_EUR,Import_EUR,Export_Credit_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Export_kWh,Register_Overlap_kWh,Agreed_Power,Per_Group
Fluvius_PV,4,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,299.6899855574,158.25816332,158.25816332,0.0,137.6388226914,3.792999546,1040.087,749.259,5.052,prev1m_cyclic_unbounded,5
Fluvius_PV,4,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,332.84068823599995,176.91567132699998,176.91567132699998,0.0,152.132017363,3.792999546,1040.087,749.259,5.052,prev1m_cyclic_unbounded,5
Fluvius_PV,4,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,333.280217636,177.355200727,177.355200727,0.0,152.132017363,3.792999546,1040.087,749.259,5.052,prev1m_cyclic_unbounded,5
Fluvius_PV,5,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,378.64409453370007,232.7312967478,232.7312967478,0.0,137.90144583590003,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,399.27795478290005,262.73449359380004,262.73449359380004,0.0,128.53210923909998,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,381.9036868416,231.0134275822,231.0134275822,0.0,142.8789073094,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,407.78225758289994,271.23879639379993,271.23879639379993,0.0,128.53210923909998,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,347.9896293629001,211.44616817380006,211.44616817380006,0.0,128.53210923909998,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,383.56984867129995,232.53319400179993,232.53319400179993,0.0,143.02530271950002,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,388.0807742713,237.0441196018,237.0441196018,0.0,143.02530271950002,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
