Dataset,Household,Option,Paket_ID,Variant,Buyback,Cost_EUR,Energy_EUR,Import_EUR,Export_Credit_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Export_kWh,Register_Overlap_kWh,Agreed_Power,Per_Group
Fluvius_PV,4,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,307.83175511739995,166.39993288,198.88367898,32.483746100000005,137.6388226914,3.792999546,1040.087,749.259,5.052,prev1m_cyclic_unbounded,5
Fluvius_PV,4,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,259.3049254574,117.87310321999999,158.25816332,40.385060100000004,137.6388226914,3.792999546,1040.087,749.259,5.052,prev1m_cyclic_unbounded,5
Fluvius_PV,4,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,332.84068823599995,176.91567132699998,176.91567132699998,0.0,152.132017363,3.792999546,1040.087,749.259,5.052,prev1m_cyclic_unbounded,5
Fluvius_PV,4,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,333.280217636,177.355200727,177.355200727,0.0,152.132017363,3.792999546,1040.087,749.259,5.052,prev1m_cyclic_unbounded,5
Fluvius_PV,5,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,223.32477443370004,77.4119766478,232.7312967478,155.3193201,137.90144583590003,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,291.3745392829,154.83107809380004,262.73449359380004,107.9034155,128.53210923909998,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,223.6919741916,72.80171493219999,231.0134275822,158.21171265,142.8789073094,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,305.5743270828999,169.03086589379993,271.23879639379993,102.2079305,128.53210923909998,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,193.63323486290003,57.08977367380004,211.44616817380006,154.35639450000002,128.53210923909998,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,383.56984867129995,232.53319400179993,232.53319400179993,0.0,143.02530271950002,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV,5,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,388.0807742713,237.0441196018,237.0441196018,0.0,143.02530271950002,8.01135195,1394.1480000000001,2863.755,3.454,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,973.5321323297998,537.8674907665999,695.9026253965999,158.03513463000002,416.55911901519994,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,1136.4585297734002,710.1632262574001,792.7659767574,82.6027505,407.1897809680001,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,969.4230081122998,528.780906526,690.299475606,161.51856908,421.5365790383,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,1168.6508950734,742.3555915574,820.5043420574,78.1487505,407.1897809680001,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,928.4156198334001,502.12031631740007,688.0184518174001,185.89813550000002,407.1897809680001,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,1201.0631435628,760.2746459704,760.2746459704,0.0,421.6829750444,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,1212.2994289628,771.5109313704002,771.5109313704002,0.0,421.6829750444,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,544.7817571638,346.89710295360004,389.63032808360003,42.733225129999994,192.5293655442,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,584.7938899704,396.27857323219996,434.26371043219996,37.9851372,183.1600280722,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,546.1704313529,343.30831653480004,386.66620444480003,43.35788791,197.5068261521,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,601.2304093703999,412.71509263219997,448.9375898322,36.22249720000001,183.1600280722,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,519.8486119304,331.33329519220007,364.66925939220005,33.3359642,183.1600280722,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,610.1915346991999,407.18302358619997,407.18302358619997,0.0,197.653222447,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,611.8461474992,408.8376363862001,408.8376363862001,0.0,197.653222447,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,1081.5465911393999,590.2274896824,717.3786128324,127.15112314999999,454.554144123,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,1226.4300608144,744.4802971262,825.7324703262,81.2521732,445.1848063542001,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,1077.9785540056998,581.6819922367999,711.4503162668,129.76832403,459.5316044349,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,1260.1298736144,778.1801099262,855.0804731262,76.90036319999999,445.1848063542001,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,1069.0838017744,587.1340380862,726.8044612862,139.67042320000002,445.1848063542001,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,1299.1935385764,802.7505805142,802.7505805142,0.0,459.6780007281999,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,1311.5849077764,815.1419497142001,815.1419497142001,0.0,459.6780007281999,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,481.8770214692,300.08958576879996,424.0659018788,123.97631611000001,177.2346010924,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,562.6849419624001,390.26684431880005,484.2346512188001,93.9678069,167.8652630356,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,481.6639720346001,294.89907602320005,420.89298934320004,125.99391331999999,182.21206140339999,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,583.1310997624,410.71300211880003,499.94213901880005,89.22913690000001,167.8652630356,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,454.07291306239995,281.65481541879996,389.32658731879997,107.67177190000001,167.8652630356,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,618.9247761176,432.01348439680004,432.01348439680004,0.0,182.3584571128,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,623.5174173176001,436.6061255968001,436.6061255968001,0.0,182.3584571128,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,721.0391768189,464.3791317526001,631.2438707726001,166.86473902,248.99192551629997,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,806.3376095509001,559.0469028198,697.9794894198001,138.9325866,239.6225871811,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,718.4441473894001,456.8066423096,626.3900932696,169.58345096,253.9693855298,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,836.9124410508999,589.6217343197999,722.0080909197999,132.3863566,239.6225871811,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,698.7537833109,451.4630765798,596.5507731798,145.08769660000002,239.6225871811,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
