KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,421.38,209.80 (-50.2 %),243.19 (-42.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),33.40 (+7.9 %)
Energy bought (kWh),2171.0,1436.5 (-33.8 %),1551.9 (-28.5 %)
Energy sold (kWh),1009.2,158.5 (-84.3 %),295.0 (-70.8 %)
