KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,680.03,525.25 (-22.8 %),613.81 (-9.7 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),88.56 (+13.0 %)
Energy bought (kWh),3740.4,3605.0 (-3.6 %),4118.0 (+10.1 %)
Energy sold (kWh),285.4,12.6 (-95.6 %),554.3 (+94.3 %)
