KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,693.23,479.10 (-30.9 %),560.11 (-19.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),81.00 (+11.7 %)
Energy bought (kWh),3203.1,2924.6 (-8.7 %),3340.1 (+4.3 %)
Energy sold (kWh),493.6,107.2 (-78.3 %),521.3 (+5.6 %)
