KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1176.20,909.83 (-22.6 %),1031.75 (-12.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),121.93 (+10.4 %)
Energy bought (kWh),6218.9,5505.0 (-11.5 %),6321.5 (+1.7 %)
Energy sold (kWh),988.9,120.2 (-87.8 %),929.5 (-6.0 %)
