KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,933.78,643.53 (-31.1 %),648.60 (-30.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),5.07 (+0.5 %)
Energy bought (kWh),4534.2,4543.9 (+0.2 %),4550.6 (+0.4 %)
Energy sold (kWh),274.7,18.7 (-93.2 %),36.2 (-86.8 %)
