controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,377.08062869440147,377.08062869440147,0.0,363.7282061955019,13.352422498800001,141.14071361440222,518.2213423088037,4.0,0.0,0.0,0.0,0.0,4569.721999999989,768.2870000000012,5.358,0.0,0,0.0,0.6169989109039307,1,True
self_consumption,Self-consumption,True,338.3194714729019,338.6624458303453,0.34297435744340304,322.48400901950214,15.835462453100003,134.04217046079438,472.7046162911397,0.0,764.591484764544,693.8438150000004,0.0,0.0,3875.878184999993,3.6955152354570555,5.358,69.38438150000005,0,5.551115123125783e-17,1.2429051399230957,2,True
fixed_schedule,Fixed schedule,True,346.8171636843023,347.16013804174565,0.34297435744340304,338.48394310760256,8.3332205768,122.89642552548423,470.0565635672299,0.0,1045.9141750692518,947.7375429999996,609.3045440443212,0.0,4231.289001044314,331.67736897506853,5.358,94.77375429999996,0,0.0,3.2059731483459473,5,True
delayed_pv_charge,Delayed PV charge,True,338.32946397930186,338.67243833674524,0.34297435744340304,322.4940015259021,15.835462453100003,134.04217046079438,472.71460879753965,0.0,764.387415905123,693.6596428543727,0.0,0.0,3876.0623571456213,3.899584094878297,5.358,69.36596428543727,0,5.551115123125783e-17,1.2508931159973145,2,True
price_threshold,Price threshold,True,339.97079501470176,340.31376937214515,0.34297435744340304,324.717794029902,15.253000984500002,133.65346025502146,473.9672296271666,0.0,1037.8336166204972,940.4448390000024,340.3050526315789,0.0,3969.582213631573,70.75843601108029,5.358,94.04448390000024,0,5.551115123125783e-17,1.268554449081421,2,True
price_rank_daily,Day-ahead price rank,True,339.41812501460174,339.7610993720451,0.34297435744340304,323.8315714091018,15.586553605200002,134.3982155867968,474.15931495884195,0.0,991.4685246537398,898.600343500001,243.62439999999998,0.0,3914.746056499999,20.44287534626039,5.358,89.8600343500001,0,5.551115123125783e-17,1.2877686023712158,2,True
peak_shaving,Peak shaving,True,359.31557084570227,359.25630907817197,-0.05926176753029846,353.49248485980166,5.8230859859,102.85722315692236,462.11353223509434,4.6911509999995,305.13601441968586,274.72865956376717,115.51651750731715,0.0,4410.509857943494,578.6675030876323,3.8579999999999997,27.472865956376715,0,0.0,1.3528501987457275,2,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,331.6796868554025,331.7225586500831,0.042871794680584545,323.9304489385023,7.749237916699999,98.04418516571674,429.7667438157998,3.4999999999981437,958.6508437895432,865.6573865200666,217.3268731326713,0.0,3921.391486612585,26.963029343128106,3.8579999999999997,86.56573865200666,0,0.0,4.098922252655029,6,False
tariff_arbitrage,Tariff arbitrage,True,349.54696964690066,349.88994400434404,0.34297435744340304,335.77706513900046,13.769904507699998,106.91962525209253,456.8095692564366,0.0,2447.5647183778196,2212.727158335968,2060.0740175063534,0.0,4417.068859170376,380.7962991285386,4.32,221.2727158335968,0,1.1102230246251565e-16,5.242276906967163,6,True
price_oracle,Price threshold (foresight),False,337.95809521760134,338.3010695750447,0.34297435744340304,322.94465487140155,15.013440345900001,134.72779244249418,473.0288620175389,0.0,1009.231209972299,914.6311669999992,283.2963595567867,0.0,3938.3871925567805,42.3521495844875,5.358,91.46311669999992,0,5.551115123125783e-17,1.2750327587127686,2,True
