Timestamp_UTC,Consumption_Volume_kWh,Feed_In_Volume_kWh,SMP
2024-01-01T00:00:00.000Z,0.36400000,0E-8,
2024-01-01T00:15:00.000Z,0.37700000,0E-8,
2024-01-01T00:30:00.000Z,0.44500000,0E-8,
2024-01-01T00:45:00.000Z,0.69500000,0E-8,
2024-01-01T01:00:00.000Z,1.15200000,0E-8,
2024-01-01T01:15:00.000Z,0.46300000,0E-8,
2024-01-01T01:30:00.000Z,0.45100000,0E-8,
2024-01-01T01:45:00.000Z,0.47900000,0E-8,
2024-01-01T02:00:00.000Z,0.49600000,0E-8,
2024-01-01T02:15:00.000Z,0.48700000,0E-8,
2024-01-01T02:30:00.000Z,0.37600000,0E-8,
2024-01-01T02:45:00.000Z,0.11700000,0E-8,
2024-01-01T03:00:00.000Z,0.12200000,0E-8,
2024-01-01T03:15:00.000Z,0.13300000,0E-8,
2024-01-01T03:30:00.000Z,0.11100000,0E-8,
2024-01-01T03:45:00.000Z,0.12200000,0E-8,
2024-01-01T04:00:00.000Z,0.12000000,0E-8,
2024-01-01T04:15:00.000Z,0.31200000,0E-8,
2024-01-01T04:30:00.000Z,0.32700000,0E-8,
2024-01-01T04:45:00.000Z,0.32700000,0E-8,
2024-01-01T05:00:00.000Z,0.32700000,0E-8,
2024-01-01T05:15:00.000Z,0.40800000,0E-8,
2024-01-01T05:30:00.000Z,0.42200000,0E-8,
2024-01-01T05:45:00.000Z,0.45500000,0E-8,
2024-01-01T06:00:00.000Z,0.19300000,0E-8,
2024-01-01T06:15:00.000Z,0.12200000,0E-8,
2024-01-01T06:30:00.000Z,0.11600000,0E-8,
2024-01-01T06:45:00.000Z,0.15300000,0E-8,
2024-01-01T07:00:00.000Z,1.02200000,0E-8,
2024-01-01T07:15:00.000Z,0.48500000,0E-8,
2024-01-01T07:30:00.000Z,0.41800000,0E-8,
2024-01-01T07:45:00.000Z,0.43500000,0E-8,
2024-01-01T08:00:00.000Z,0.44000000,0E-8,
2024-01-01T08:15:00.000Z,0.46500000,0E-8,
2024-01-01T08:30:00.000Z,0.12500000,0E-8,
2024-01-01T08:45:00.000Z,0.11400000,0E-8,
2024-01-01T09:00:00.000Z,0.11900000,0E-8,
2024-01-01T09:15:00.000Z,0.10700000,0E-8,
2024-01-01T09:30:00.000Z,0.07400000,0E-8,
2024-01-01T09:45:00.000Z,0.06900000,0E-8,
2024-01-01T10:00:00.000Z,0.14500000,0E-8,
2024-01-01T10:15:00.000Z,0.15300000,0E-8,
2024-01-01T10:30:00.000Z,0.04400000,0E-8,
2024-01-01T10:45:00.000Z,0.00100000,0.15900000,
2024-01-01T11:00:00.000Z,0E-8,0.48700000,
2024-01-01T11:15:00.000Z,0.06700000,0.15700000,
2024-01-01T11:30:00.000Z,0E-8,0.16000000,
2024-01-01T11:45:00.000Z,0.20000000,0.02300000,
2024-01-01T12:00:00.000Z,1.28400000,0E-8,
2024-01-01T12:15:00.000Z,2.17100000,0E-8,
2024-01-01T12:30:00.000Z,2.25600000,0E-8,
2024-01-01T12:45:00.000Z,2.12500000,0E-8,
2024-01-01T13:00:00.000Z,0.16100000,0E-8,
2024-01-01T13:15:00.000Z,0.30900000,0E-8,
2024-01-01T13:30:00.000Z,0.22500000,0E-8,
2024-01-01T13:45:00.000Z,0.30100000,0E-8,
2024-01-01T14:00:00.000Z,0.36600000,0E-8,
2024-01-01T14:15:00.000Z,0.33600000,0E-8,
2024-01-01T14:30:00.000Z,0.29100000,0E-8,
2024-01-01T14:45:00.000Z,0.14900000,0.03800000,
2024-01-01T15:00:00.000Z,0.00100000,0.11700000,
2024-01-01T15:15:00.000Z,0E-8,0.06100000,
2024-01-01T15:30:00.000Z,0.00800000,0.00900000,
2024-01-01T15:45:00.000Z,0.03800000,0E-8,
2024-01-01T16:00:00.000Z,0.04300000,0E-8,
2024-01-01T16:15:00.000Z,0.09400000,0E-8,
2024-01-01T16:30:00.000Z,0.11300000,0E-8,
2024-01-01T16:45:00.000Z,0.09800000,0E-8,
2024-01-01T17:00:00.000Z,0.08800000,0E-8,
2024-01-01T17:15:00.000Z,0.09600000,0E-8,
2024-01-01T17:30:00.000Z,0.12400000,0E-8,
2024-01-01T17:45:00.000Z,0.50600000,0E-8,
2024-01-01T18:00:00.000Z,0.35500000,0E-8,
2024-01-01T18:15:00.000Z,0.14800000,0E-8,
2024-01-01T18:30:00.000Z,0.15000000,0E-8,
2024-01-01T18:45:00.000Z,0.14300000,0E-8,
2024-01-01T19:00:00.000Z,0.12300000,0E-8,
2024-01-01T19:15:00.000Z,0.11900000,0E-8,
2024-01-01T19:30:00.000Z,0.15700000,0E-8,
2024-01-01T19:45:00.000Z,0.11600000,0E-8,
2024-01-01T20:00:00.000Z,0.10900000,0E-8,
2024-01-01T20:15:00.000Z,0.18800000,0E-8,
2024-01-01T20:30:00.000Z,0.16100000,0E-8,
2024-01-01T20:45:00.000Z,0.11900000,0E-8,
2024-01-01T21:00:00.000Z,0.14000000,0E-8,
2024-01-01T21:15:00.000Z,0.14000000,0E-8,
2024-01-01T21:30:00.000Z,0.12500000,0E-8,
2024-01-01T21:45:00.000Z,0.13100000,0E-8,
2024-01-01T22:00:00.000Z,0.12200000,0E-8,
2024-01-01T22:15:00.000Z,0.13000000,0E-8,
2024-01-01T22:30:00.000Z,0.25100000,0E-8,
2024-01-01T22:45:00.000Z,0.45800000,0E-8,
2024-01-01T23:00:00.000Z,0.46700000,0E-8,
2024-01-01T23:15:00.000Z,0.48900000,0E-8,
2024-01-01T23:30:00.000Z,0.46800000,0E-8,
2024-01-01T23:45:00.000Z,0.44300000,0E-8,
2024-01-02T00:00:00.000Z,0.42900000,0E-8,
2024-01-02T00:15:00.000Z,0.43400000,0E-8,
2024-01-02T00:30:00.000Z,0.45500000,0E-8,
2024-01-02T00:45:00.000Z,0.45500000,0E-8,
2024-01-02T01:00:00.000Z,0.44400000,0E-8,
2024-01-02T01:15:00.000Z,0.43300000,0E-8,
2024-01-02T01:30:00.000Z,0.17500000,0E-8,
2024-01-02T01:45:00.000Z,0.39300000,0E-8,
2024-01-02T02:00:00.000Z,0.43800000,0E-8,
2024-01-02T02:15:00.000Z,0.47900000,0E-8,
2024-01-02T02:30:00.000Z,0.22100000,0E-8,
2024-01-02T02:45:00.000Z,0.11400000,0E-8,
2024-01-02T03:00:00.000Z,0.12600000,0E-8,
2024-01-02T03:15:00.000Z,0.11500000,0E-8,
2024-01-02T03:30:00.000Z,0.10900000,0E-8,
2024-01-02T03:45:00.000Z,0.12500000,0E-8,
2024-01-02T04:00:00.000Z,0.11000000,0E-8,
2024-01-02T04:15:00.000Z,0.09900000,0E-8,
2024-01-02T04:30:00.000Z,0.08900000,0E-8,
2024-01-02T04:45:00.000Z,0.10200000,0E-8,
2024-01-02T05:00:00.000Z,0.08300000,0E-8,
2024-01-02T05:15:00.000Z,0.07600000,0E-8,
2024-01-02T05:30:00.000Z,0.09400000,0E-8,
2024-01-02T05:45:00.000Z,0.09500000,0E-8,
2024-01-02T06:00:00.000Z,0.07700000,0E-8,
2024-01-02T06:15:00.000Z,0.08600000,0E-8,
2024-01-02T06:30:00.000Z,0.09200000,0E-8,
2024-01-02T06:45:00.000Z,0.09800000,0E-8,
2024-01-02T07:00:00.000Z,0.08800000,0E-8,
2024-01-02T07:15:00.000Z,0.11100000,0E-8,
2024-01-02T07:30:00.000Z,0.09800000,0E-8,
2024-01-02T07:45:00.000Z,0.78500000,0E-8,
2024-01-02T08:00:00.000Z,1.13500000,0E-8,
2024-01-02T08:15:00.000Z,0.10600000,0E-8,
2024-01-02T08:30:00.000Z,0.12300000,0E-8,
2024-01-02T08:45:00.000Z,0.13100000,0E-8,
2024-01-02T09:00:00.000Z,0.15000000,0E-8,
2024-01-02T09:15:00.000Z,0.13500000,0E-8,
2024-01-02T09:30:00.000Z,0.12400000,0E-8,
2024-01-02T09:45:00.000Z,0.21800000,0E-8,
2024-01-02T10:00:00.000Z,0.21700000,0E-8,
2024-01-02T10:15:00.000Z,0.18700000,0E-8,
2024-01-02T10:30:00.000Z,0.18100000,0E-8,
2024-01-02T10:45:00.000Z,0.14700000,0E-8,
2024-01-02T11:00:00.000Z,0.10900000,0E-8,
2024-01-02T11:15:00.000Z,0.52900000,0E-8,
2024-01-02T11:30:00.000Z,0.55200000,0E-8,
2024-01-02T11:45:00.000Z,1.30900000,0E-8,
2024-01-02T12:00:00.000Z,0.64000000,0E-8,
2024-01-02T12:15:00.000Z,0.56100000,0E-8,
2024-01-02T12:30:00.000Z,0.17500000,0E-8,
2024-01-02T12:45:00.000Z,0.13200000,0E-8,
2024-01-02T13:00:00.000Z,0.11300000,0E-8,
2024-01-02T13:15:00.000Z,0.10200000,0E-8,
2024-01-02T13:30:00.000Z,0.08100000,0E-8,
2024-01-02T13:45:00.000Z,0.11400000,0E-8,
2024-01-02T14:00:00.000Z,0.07900000,0E-8,
2024-01-02T14:15:00.000Z,0.23000000,0E-8,
2024-01-02T14:30:00.000Z,0.29600000,0E-8,
2024-01-02T14:45:00.000Z,0.14200000,0E-8,
2024-01-02T15:00:00.000Z,0.40600000,0E-8,
2024-01-02T15:15:00.000Z,0.47200000,0E-8,
2024-01-02T15:30:00.000Z,0.36900000,0E-8,
2024-01-02T15:45:00.000Z,0.36800000,0E-8,
2024-01-02T16:00:00.000Z,0.44900000,0E-8,
2024-01-02T16:15:00.000Z,0.48500000,0E-8,
2024-01-02T16:30:00.000Z,0.48100000,0E-8,
2024-01-02T16:45:00.000Z,0.49300000,0E-8,
2024-01-02T17:00:00.000Z,0.29500000,0E-8,
2024-01-02T17:15:00.000Z,0.14400000,0E-8,
2024-01-02T17:30:00.000Z,0.26900000,0E-8,
2024-01-02T17:45:00.000Z,0.20600000,0E-8,
2024-01-02T18:00:00.000Z,0.30700000,0E-8,
2024-01-02T18:15:00.000Z,0.34700000,0E-8,
2024-01-02T18:30:00.000Z,0.49100000,0E-8,
2024-01-02T18:45:00.000Z,0.28100000,0E-8,
2024-01-02T19:00:00.000Z,0.15600000,0E-8,
2024-01-02T19:15:00.000Z,0.13100000,0E-8,
2024-01-02T19:30:00.000Z,0.13300000,0E-8,
2024-01-02T19:45:00.000Z,0.10400000,0E-8,
2024-01-02T20:00:00.000Z,0.10500000,0E-8,
2024-01-02T20:15:00.000Z,0.11900000,0E-8,
2024-01-02T20:30:00.000Z,0.17500000,0E-8,
2024-01-02T20:45:00.000Z,0.16400000,0E-8,
2024-01-02T21:00:00.000Z,0.11700000,0E-8,
2024-01-02T21:15:00.000Z,0.12800000,0E-8,
2024-01-02T21:30:00.000Z,0.11100000,0E-8,
2024-01-02T21:45:00.000Z,0.12000000,0E-8,
2024-01-02T22:00:00.000Z,0.14800000,0E-8,
2024-01-02T22:15:00.000Z,0.14000000,0E-8,
2024-01-02T22:30:00.000Z,0.12100000,0E-8,
2024-01-02T22:45:00.000Z,0.16000000,0E-8,
2024-01-02T23:00:00.000Z,0.12800000,0E-8,
2024-01-02T23:15:00.000Z,0.09200000,0E-8,
2024-01-02T23:30:00.000Z,0.08500000,0E-8,
2024-01-02T23:45:00.000Z,0.09300000,0E-8,
2024-01-03T00:00:00.000Z,0.08900000,0E-8,
2024-01-03T00:15:00.000Z,0.09400000,0E-8,
2024-01-03T00:30:00.000Z,0.12600000,0E-8,
2024-01-03T00:45:00.000Z,0.41800000,0E-8,
2024-01-03T01:00:00.000Z,0.41400000,0E-8,
2024-01-03T01:15:00.000Z,0.32500000,0E-8,
2024-01-03T01:30:00.000Z,0.31100000,0E-8,
2024-01-03T01:45:00.000Z,0.34700000,0E-8,
2024-01-03T02:00:00.000Z,0.41500000,0E-8,
2024-01-03T02:15:00.000Z,0.43800000,0E-8,
2024-01-03T02:30:00.000Z,0.47900000,0E-8,
2024-01-03T02:45:00.000Z,0.45100000,0E-8,
2024-01-03T03:00:00.000Z,0.43900000,0E-8,
2024-01-03T03:15:00.000Z,0.15400000,0E-8,
2024-01-03T03:30:00.000Z,0.12300000,0E-8,
2024-01-03T03:45:00.000Z,0.11400000,0E-8,
2024-01-03T04:00:00.000Z,0.11000000,0E-8,
2024-01-03T04:15:00.000Z,0.13400000,0E-8,
2024-01-03T04:30:00.000Z,0.13100000,0E-8,
2024-01-03T04:45:00.000Z,0.37600000,0E-8,
2024-01-03T05:00:00.000Z,0.26800000,0E-8,
2024-01-03T05:15:00.000Z,0.49600000,0E-8,
2024-01-03T05:30:00.000Z,1.14900000,0E-8,
2024-01-03T05:45:00.000Z,0.36900000,0E-8,
2024-01-03T06:00:00.000Z,0.43500000,0E-8,
2024-01-03T06:15:00.000Z,0.45100000,0E-8,
2024-01-03T06:30:00.000Z,0.42600000,0E-8,
2024-01-03T06:45:00.000Z,0.13500000,0E-8,
2024-01-03T07:00:00.000Z,0.12700000,0E-8,
2024-01-03T07:15:00.000Z,0.11000000,0E-8,
2024-01-03T07:30:00.000Z,0.10300000,0E-8,
2024-01-03T07:45:00.000Z,0.13000000,0E-8,
2024-01-03T08:00:00.000Z,0.16400000,0E-8,
2024-01-03T08:15:00.000Z,0.44000000,0E-8,
2024-01-03T08:30:00.000Z,0.29800000,0E-8,
2024-01-03T08:45:00.000Z,0.41500000,0E-8,
2024-01-03T09:00:00.000Z,0.40800000,0E-8,
2024-01-03T09:15:00.000Z,0.21300000,0E-8,
2024-01-03T09:30:00.000Z,0.30600000,0E-8,
2024-01-03T09:45:00.000Z,0.57700000,0E-8,
2024-01-03T10:00:00.000Z,0.45200000,0E-8,
2024-01-03T10:15:00.000Z,0.20300000,0.04100000,
2024-01-03T10:30:00.000Z,0.00900000,0.06400000,
2024-01-03T10:45:00.000Z,0.19200000,0.10600000,
2024-01-03T11:00:00.000Z,0.65000000,0E-8,
2024-01-03T11:15:00.000Z,0.43800000,0E-8,
2024-01-03T11:30:00.000Z,0.18400000,0E-8,
2024-01-03T11:45:00.000Z,0.08500000,0E-8,
2024-01-03T12:00:00.000Z,0.08800000,0E-8,
2024-01-03T12:15:00.000Z,0.15400000,0E-8,
2024-01-03T12:30:00.000Z,0.10700000,0.07300000,
2024-01-03T12:45:00.000Z,0.09100000,0.02000000,
2024-01-03T13:00:00.000Z,0.15900000,0.03000000,
2024-01-03T13:15:00.000Z,0.36100000,0.01700000,
2024-01-03T13:30:00.000Z,0.36400000,0.00500000,
2024-01-03T13:45:00.000Z,0.33600000,0.02700000,
2024-01-03T14:00:00.000Z,0.21900000,0E-8,
2024-01-03T14:15:00.000Z,0.54500000,0E-8,
2024-01-03T14:30:00.000Z,0.32200000,0E-8,
2024-01-03T14:45:00.000Z,0.20000000,0E-8,
2024-01-03T15:00:00.000Z,0.17900000,0E-8,
2024-01-03T15:15:00.000Z,0.18900000,0E-8,
2024-01-03T15:30:00.000Z,0.11500000,0E-8,
2024-01-03T15:45:00.000Z,0.16600000,0E-8,
2024-01-03T16:00:00.000Z,0.19600000,0E-8,
2024-01-03T16:15:00.000Z,0.19700000,0E-8,
2024-01-03T16:30:00.000Z,0.21300000,0E-8,
2024-01-03T16:45:00.000Z,0.19900000,0E-8,
2024-01-03T17:00:00.000Z,0.20600000,0E-8,
2024-01-03T17:15:00.000Z,0.17000000,0E-8,
2024-01-03T17:30:00.000Z,0.15800000,0E-8,
2024-01-03T17:45:00.000Z,0.15200000,0E-8,
2024-01-03T18:00:00.000Z,0.14200000,0E-8,
2024-01-03T18:15:00.000Z,0.12400000,0E-8,
2024-01-03T18:30:00.000Z,0.11900000,0E-8,
2024-01-03T18:45:00.000Z,0.15700000,0E-8,
2024-01-03T19:00:00.000Z,0.13400000,0E-8,
2024-01-03T19:15:00.000Z,0.13100000,0E-8,
2024-01-03T19:30:00.000Z,0.14800000,0E-8,
2024-01-03T19:45:00.000Z,0.13800000,0E-8,
2024-01-03T20:00:00.000Z,0.12800000,0E-8,
2024-01-03T20:15:00.000Z,0.43100000,0E-8,
2024-01-03T20:30:00.000Z,0.47800000,0E-8,
2024-01-03T20:45:00.000Z,0.40300000,0E-8,
2024-01-03T21:00:00.000Z,0.35400000,0E-8,
2024-01-03T21:15:00.000Z,0.92300000,0E-8,
2024-01-03T21:30:00.000Z,1.21000000,0E-8,
2024-01-03T21:45:00.000Z,0.28800000,0E-8,
2024-01-03T22:00:00.000Z,0.51600000,0E-8,
2024-01-03T22:15:00.000Z,0.52600000,0E-8,
2024-01-03T22:30:00.000Z,0.43900000,0E-8,
2024-01-03T22:45:00.000Z,0.10700000,0E-8,
2024-01-03T23:00:00.000Z,0.20800000,0E-8,
2024-01-03T23:15:00.000Z,0.35500000,0E-8,
2024-01-03T23:30:00.000Z,0.33600000,0E-8,
2024-01-03T23:45:00.000Z,0.42600000,0E-8,
2024-01-04T00:00:00.000Z,0.41900000,0E-8,
2024-01-04T00:15:00.000Z,0.42800000,0E-8,
2024-01-04T00:30:00.000Z,0.30800000,0E-8,
2024-01-04T00:45:00.000Z,0.14900000,0E-8,
2024-01-04T01:00:00.000Z,0.11600000,0E-8,
2024-01-04T01:15:00.000Z,0.11400000,0E-8,
2024-01-04T01:30:00.000Z,0.12200000,0E-8,
2024-01-04T01:45:00.000Z,0.10800000,0E-8,
2024-01-04T02:00:00.000Z,0.19600000,0E-8,
2024-01-04T02:15:00.000Z,0.34500000,0E-8,
2024-01-04T02:30:00.000Z,0.32100000,0E-8,
2024-01-04T02:45:00.000Z,0.23500000,0E-8,
2024-01-04T03:00:00.000Z,0.09200000,0E-8,
2024-01-04T03:15:00.000Z,0.10600000,0E-8,
2024-01-04T03:30:00.000Z,0.08400000,0E-8,
2024-01-04T03:45:00.000Z,0.10400000,0E-8,
2024-01-04T04:00:00.000Z,0.09900000,0E-8,
2024-01-04T04:15:00.000Z,0.10000000,0E-8,
2024-01-04T04:30:00.000Z,0.08300000,0E-8,
2024-01-04T04:45:00.000Z,0.09400000,0E-8,
2024-01-04T05:00:00.000Z,0.10200000,0E-8,
2024-01-04T05:15:00.000Z,0.27600000,0E-8,
2024-01-04T05:30:00.000Z,0.34700000,0E-8,
2024-01-04T05:45:00.000Z,0.35200000,0E-8,
2024-01-04T06:00:00.000Z,0.38500000,0E-8,
2024-01-04T06:15:00.000Z,0.45200000,0E-8,
2024-01-04T06:30:00.000Z,0.46100000,0E-8,
2024-01-04T06:45:00.000Z,0.51400000,0E-8,
2024-01-04T07:00:00.000Z,0.49400000,0E-8,
2024-01-04T07:15:00.000Z,0.42300000,0E-8,
2024-01-04T07:30:00.000Z,0.21700000,0E-8,
2024-01-04T07:45:00.000Z,0.56800000,0E-8,
2024-01-04T08:00:00.000Z,1.07000000,0E-8,
2024-01-04T08:15:00.000Z,1.27200000,0E-8,
2024-01-04T08:30:00.000Z,0.59100000,0E-8,
2024-01-04T08:45:00.000Z,0.17600000,0E-8,
2024-01-04T09:00:00.000Z,0.15600000,0E-8,
2024-01-04T09:15:00.000Z,0.18000000,0E-8,
2024-01-04T09:30:00.000Z,0.12900000,0E-8,
2024-01-04T09:45:00.000Z,0.08400000,0E-8,
2024-01-04T10:00:00.000Z,0.08200000,0E-8,
2024-01-04T10:15:00.000Z,0.08600000,0E-8,
2024-01-04T10:30:00.000Z,0.06400000,0E-8,
2024-01-04T10:45:00.000Z,0.06900000,0E-8,
2024-01-04T11:00:00.000Z,0.06900000,0E-8,
2024-01-04T11:15:00.000Z,0.01800000,0.02700000,
2024-01-04T11:30:00.000Z,0E-8,0.22300000,
2024-01-04T11:45:00.000Z,0E-8,0.06300000,
2024-01-04T12:00:00.000Z,0E-8,0.02800000,
2024-01-04T12:15:00.000Z,0E-8,0.32800000,
2024-01-04T12:30:00.000Z,0.00100000,0.28400000,
2024-01-04T12:45:00.000Z,0.00200000,0.41000000,
2024-01-04T13:00:00.000Z,0E-8,0.54500000,
2024-01-04T13:15:00.000Z,0E-8,0.66500000,
2024-01-04T13:30:00.000Z,0.00200000,0.44600000,
2024-01-04T13:45:00.000Z,0E-8,0.42800000,
2024-01-04T14:00:00.000Z,0E-8,0.52500000,
2024-01-04T14:15:00.000Z,0E-8,0.23600000,
2024-01-04T14:30:00.000Z,0E-8,0.28000000,
2024-01-04T14:45:00.000Z,0.00400000,0.41500000,
2024-01-04T15:00:00.000Z,0.12600000,0.02800000,
2024-01-04T15:15:00.000Z,0.58900000,0E-8,
2024-01-04T15:30:00.000Z,0.13500000,0.11700000,
2024-01-04T15:45:00.000Z,0.09400000,0E-8,
2024-01-04T16:00:00.000Z,0.13900000,0E-8,
2024-01-04T16:15:00.000Z,0.21900000,0E-8,
2024-01-04T16:30:00.000Z,0.25500000,0E-8,
2024-01-04T16:45:00.000Z,0.25800000,0E-8,
2024-01-04T17:00:00.000Z,0.20600000,0E-8,
2024-01-04T17:15:00.000Z,0.17800000,0E-8,
2024-01-04T17:30:00.000Z,0.14200000,0E-8,
2024-01-04T17:45:00.000Z,0.09400000,0E-8,
2024-01-04T18:00:00.000Z,0.11500000,0E-8,
2024-01-04T18:15:00.000Z,0.25200000,0E-8,
2024-01-04T18:30:00.000Z,0.33200000,0E-8,
2024-01-04T18:45:00.000Z,0.15200000,0E-8,
2024-01-04T19:00:00.000Z,0.12200000,0E-8,
2024-01-04T19:15:00.000Z,0.11800000,0E-8,
2024-01-04T19:30:00.000Z,0.11900000,0E-8,
2024-01-04T19:45:00.000Z,0.10400000,0E-8,
2024-01-04T20:00:00.000Z,0.11000000,0E-8,
2024-01-04T20:15:00.000Z,0.11900000,0E-8,
2024-01-04T20:30:00.000Z,0.14800000,0E-8,
2024-01-04T20:45:00.000Z,0.15100000,0E-8,
2024-01-04T21:00:00.000Z,0.14700000,0E-8,
2024-01-04T21:15:00.000Z,0.14300000,0E-8,
2024-01-04T21:30:00.000Z,0.15000000,0E-8,
2024-01-04T21:45:00.000Z,0.14900000,0E-8,
2024-01-04T22:00:00.000Z,0.10500000,0E-8,
2024-01-04T22:15:00.000Z,0.11400000,0E-8,
2024-01-04T22:30:00.000Z,0.15000000,0E-8,
2024-01-04T22:45:00.000Z,0.86000000,0E-8,
2024-01-04T23:00:00.000Z,1.08900000,0E-8,
2024-01-04T23:15:00.000Z,0.15100000,0E-8,
2024-01-04T23:30:00.000Z,0.37100000,0E-8,
2024-01-04T23:45:00.000Z,0.41000000,0E-8,
2024-01-05T00:00:00.000Z,0.42600000,0E-8,
2024-01-05T00:15:00.000Z,0.44900000,0E-8,
2024-01-05T00:30:00.000Z,0.42600000,0E-8,
2024-01-05T00:45:00.000Z,0.44100000,0E-8,
2024-01-05T01:00:00.000Z,0.45100000,0E-8,
2024-01-05T01:15:00.000Z,0.44600000,0E-8,
2024-01-05T01:30:00.000Z,0.44200000,0E-8,
2024-01-05T01:45:00.000Z,0.29900000,0E-8,
2024-01-05T02:00:00.000Z,0.12500000,0E-8,
2024-01-05T02:15:00.000Z,0.15800000,0E-8,
2024-01-05T02:30:00.000Z,0.30300000,0E-8,
2024-01-05T02:45:00.000Z,0.30800000,0E-8,
2024-01-05T03:00:00.000Z,0.41700000,0E-8,
2024-01-05T03:15:00.000Z,0.42800000,0E-8,
2024-01-05T03:30:00.000Z,0.43800000,0E-8,
2024-01-05T03:45:00.000Z,0.20900000,0E-8,
2024-01-05T04:00:00.000Z,0.10900000,0E-8,
2024-01-05T04:15:00.000Z,0.11100000,0E-8,
2024-01-05T04:30:00.000Z,0.09300000,0E-8,
2024-01-05T04:45:00.000Z,0.09900000,0E-8,
2024-01-05T05:00:00.000Z,0.09400000,0E-8,
2024-01-05T05:15:00.000Z,0.07900000,0E-8,
2024-01-05T05:30:00.000Z,0.09100000,0E-8,
2024-01-05T05:45:00.000Z,0.07800000,0E-8,
2024-01-05T06:00:00.000Z,0.08500000,0E-8,
2024-01-05T06:15:00.000Z,0.09500000,0E-8,
2024-01-05T06:30:00.000Z,0.09300000,0E-8,
2024-01-05T06:45:00.000Z,0.09600000,0E-8,
2024-01-05T07:00:00.000Z,0.09100000,0E-8,
2024-01-05T07:15:00.000Z,0.09900000,0E-8,
2024-01-05T07:30:00.000Z,0.07900000,0E-8,
2024-01-05T07:45:00.000Z,0.13100000,0E-8,
2024-01-05T08:00:00.000Z,0.40800000,0E-8,
2024-01-05T08:15:00.000Z,0.37400000,0E-8,
2024-01-05T08:30:00.000Z,0.34600000,0E-8,
2024-01-05T08:45:00.000Z,0.43000000,0E-8,
2024-01-05T09:00:00.000Z,0.47100000,0E-8,
2024-01-05T09:15:00.000Z,0.46100000,0E-8,
2024-01-05T09:30:00.000Z,0.47100000,0E-8,
2024-01-05T09:45:00.000Z,0.47600000,0E-8,
2024-01-05T10:00:00.000Z,0.47100000,0E-8,
2024-01-05T10:15:00.000Z,0.69100000,0E-8,
2024-01-05T10:30:00.000Z,0.31600000,0E-8,
2024-01-05T10:45:00.000Z,0.19600000,0E-8,
2024-01-05T11:00:00.000Z,0.23500000,0E-8,
2024-01-05T11:15:00.000Z,0.20400000,0E-8,
2024-01-05T11:30:00.000Z,0.95400000,0E-8,
2024-01-05T11:45:00.000Z,0.94700000,0.01400000,
2024-01-05T12:00:00.000Z,0.02600000,0.08100000,
2024-01-05T12:15:00.000Z,0.09700000,0.00500000,
2024-01-05T12:30:00.000Z,0.39900000,0E-8,
2024-01-05T12:45:00.000Z,0.49200000,0E-8,
2024-01-05T13:00:00.000Z,0.45300000,0E-8,
2024-01-05T13:15:00.000Z,0.20500000,0E-8,
2024-01-05T13:30:00.000Z,0.49500000,0E-8,
2024-01-05T13:45:00.000Z,0.23400000,0E-8,
2024-01-05T14:00:00.000Z,0.12300000,0E-8,
2024-01-05T14:15:00.000Z,0.17500000,0E-8,
2024-01-05T14:30:00.000Z,0.17500000,0E-8,
2024-01-05T14:45:00.000Z,0.17400000,0E-8,
2024-01-05T15:00:00.000Z,0.31600000,0E-8,
2024-01-05T15:15:00.000Z,0.21200000,0E-8,
2024-01-05T15:30:00.000Z,0.19600000,0E-8,
2024-01-05T15:45:00.000Z,0.18900000,0E-8,
2024-01-05T16:00:00.000Z,0.22800000,0E-8,
2024-01-05T16:15:00.000Z,0.21300000,0E-8,
2024-01-05T16:30:00.000Z,0.21100000,0E-8,
2024-01-05T16:45:00.000Z,0.24700000,0E-8,
2024-01-05T17:00:00.000Z,0.36800000,0E-8,
2024-01-05T17:15:00.000Z,0.49100000,0E-8,
2024-01-05T17:30:00.000Z,0.56300000,0E-8,
2024-01-05T17:45:00.000Z,0.56100000,0E-8,
2024-01-05T18:00:00.000Z,0.42500000,0E-8,
2024-01-05T18:15:00.000Z,0.36700000,0E-8,
2024-01-05T18:30:00.000Z,0.44500000,0E-8,
2024-01-05T18:45:00.000Z,0.46900000,0E-8,
2024-01-05T19:00:00.000Z,0.48000000,0E-8,
2024-01-05T19:15:00.000Z,0.48500000,0E-8,
2024-01-05T19:30:00.000Z,0.48700000,0E-8,
2024-01-05T19:45:00.000Z,0.50000000,0E-8,
2024-01-05T20:00:00.000Z,0.49300000,0E-8,
2024-01-05T20:15:00.000Z,0.35400000,0E-8,
2024-01-05T20:30:00.000Z,0.18400000,0E-8,
2024-01-05T20:45:00.000Z,0.16000000,0E-8,
2024-01-05T21:00:00.000Z,0.12700000,0E-8,
2024-01-05T21:15:00.000Z,0.15000000,0E-8,
2024-01-05T21:30:00.000Z,0.12000000,0E-8,
2024-01-05T21:45:00.000Z,0.12800000,0E-8,
2024-01-05T22:00:00.000Z,0.13800000,0E-8,
2024-01-05T22:15:00.000Z,0.14300000,0E-8,
2024-01-05T22:30:00.000Z,0.11900000,0E-8,
2024-01-05T22:45:00.000Z,0.12200000,0E-8,
2024-01-05T23:00:00.000Z,0.10200000,0E-8,
2024-01-05T23:15:00.000Z,0.09400000,0E-8,
2024-01-05T23:30:00.000Z,0.10300000,0E-8,
2024-01-05T23:45:00.000Z,0.11200000,0E-8,
