KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1060.86,652.59 (-38.5 %),828.67 (-21.9 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),176.08 (+16.6 %)
Energy bought (kWh),6029.8,4861.2 (-19.4 %),5920.0 (-1.8 %)
Energy sold (kWh),2108.6,598.1 (-71.6 %),1667.5 (-20.9 %)
